t,winds,SNII,tot_SNII,tot_winds,AGB,tot_AGB
5342701.887586094,2.3918919906152005e-10,1.2848011466451924e-08,0.020891264241104355,0.03282295056193677,0.0,0.0
5362195.028638522,1.9970652234957782e-10,1.2944596788788189e-08,0.021142653716519057,0.03282722829003916,0.0,0.0
5381759.291485893,1.8897636362078127e-10,1.3041908194262198e-08,0.021396857123505506,0.03283103043711186,0.0,0.0
5401394.935619978,1.8204840980625652e-10,1.2466698908816491e-08,0.021647296089221637,0.03283467309231983,0.0,0.0
5422054.753849379,1.8540945087170037e-10,1.2216346744534542e-08,0.021902269707494752,0.032838468898624115,0.0,0.0
5443109.081080924,1.9301922525636797e-10,1.2130979950656225e-08,0.02215857799922169,0.032842452679214616,0.0,0.0
5464245.164162463,2.0118397215941028e-10,1.2046209692672013e-08,0.022414083543711442,0.03284661863498041,0.0,0.0
5485463.320559351,2.1083762612665278e-10,1.1962031802070092e-08,0.02266878885513629,0.032850989804336074,0.0,0.0
5506763.868969644,2.121900692675595e-10,1.1878442139405423e-08,0.022922696439793663,0.03285549516528839,0.0,0.0
5528147.129328981,1.9856936632402983e-10,1.179543659421948e-08,0.023175808796131896,0.032859886853266546,0.0,0.0
5549613.4228152875,1.9740625809803966e-10,1.1713011084725014e-08,0.023428128414773746,0.03286413691775018,0.0,0.0
5571163.071853704,2.0233057931942075e-10,1.1631161557704651e-08,0.023679657778542026,0.032868444012027216,0.0,0.0
5592796.400121327,2.0620030178803378e-10,1.1549883988216963e-08,0.023930399362482844,0.032872862953356445,0.0,0.0
5614513.732552166,2.0923675301679944e-10,1.1469174379498002e-08,0.024180355633891128,0.03287737404566809,0.0,0.0
5636315.3953419365,1.969769354869187e-10,1.1389028762660185e-08,0.02442952905233383,0.03288180211259676,0.0,0.0
5658201.715953044,1.9466966514350502e-10,1.130944319659909e-08,0.024677922069675118,0.03288608796413058,0.0,0.0
5680173.023119413,1.5372753188080014e-10,1.123041376771262e-08,0.02492553713009958,0.03288991533504644,0.0,0.0
5702229.646851512,1.4412152318719257e-10,1.1151936589759095e-08,0.025172376670136956,0.03289320010731474,0.0,0.0
5724371.918441262,1.4017318576357067e-10,1.1074007803672786e-08,0.025418443118685987,0.03289634757264329,0.0,0.0
5746600.170466991,1.370147868957321e-10,1.0996623577318537e-08,0.025663738897037807,0.03289942827470068,0.0,0.0
5768914.736798503,1.3072426500030033e-10,1.0919780105378163e-08,0.025908266418900674,0.03290241551511722,0.0,0.0
5791315.952602004,1.308466731225772e-10,9.559569362475808e-09,0.02613764758237302,0.032905345268633625,0.0,0.0
5816888.772667117,1.4394797104176073e-10,9.198561504330151e-09,0.026377496735080365,0.03290885890562866,0.0,0.0
5843536.3168714885,1.5820385179534994e-10,9.188241025838533e-09,0.02662247830168022,0.0329128847076564,0.0,0.0
5870305.935201716,1.769974701379716e-10,9.177932126575539e-09,0.026868306024418715,0.032917371313382376,0.0,0.0
5897198.186887275,1.861353212473653e-10,9.167634793559071e-09,0.027114982825883985,0.03292225404259298,0.0,0.0
5924213.633719498,1.6950480280011488e-10,9.157349013798547e-09,0.027362511638758493,0.03292705793102429,0.0,0.0
5951352.840063356,1.6659689373801833e-10,9.14707477434059e-09,0.027610895405854353,0.03293161869767172,0.0,0.0
5978616.372869173,1.6374801474492e-10,9.13681206223715e-09,0.027860137080147798,0.032936121882296554,0.0,0.0
6006004.801684524,1.5143531877010246e-10,9.126560864558836e-09,0.028110239624814678,0.03294043807044343,0.0,0.0
6033518.698666105,1.1771019994158493e-10,9.116321168372346e-09,0.02836120601326528,0.032944140691480876,0.0,0.0
6061158.6385917375,1.2103951508349185e-10,9.10609296078565e-09,0.028613039229180244,0.03294744020537115,0.0,0.0
6088925.198872299,1.3106733477946337e-10,9.095876228908112e-09,0.02886574226654552,0.03295094027539308,0.0,0.0
6116818.959563835,1.479387130285168e-10,9.085670959865268e-09,0.029119318129688276,0.032954831539357604,0.0,0.0
6144840.503379654,1.6266142547596637e-10,9.672841744961755e-09,0.029382139372527236,0.03295918328705275,0.0,0.0
6171357.102219533,1.6885299847792906e-10,9.968719481048906e-09,0.02964255307233676,0.032963578604547565,0.0,0.0
6197416.362633522,1.6684482821362067e-10,1.0067723235544135e-08,0.02990362051159759,0.03296795262309065,0.0,0.0
6223585.661251761,1.6160608129390025e-10,1.0167710240030055e-08,0.0301683940622435,0.032972250288056816,0.0,0.0
6249865.462723155,1.197785690383353e-10,1.0268690259615654e-08,0.03043692633620379,0.03297594765443073,0.0,0.0
6276256.233658598,1.0704729517118335e-10,1.037067315635403e-08,0.030709270692285903,0.03297894070914303,0.0,0.0
6302758.4426393425,1.0909800031321463e-10,1.0473668890265535e-08,0.03098548124677872,0.032981804873038596,0.0,0.0
6329372.560225267,1.1156365640825547e-10,1.0577687520286277e-08,0.03126561288420553,0.03298474123067794,0.0,0.0
6356099.058963242,1.2061987663344997e-10,1.068273920524189e-08,0.03154972126822985,0.03298784395712935,0.0,0.0
6382938.413395533,1.3331342069703668e-10,1.078883420487167e-08,0.03183786285271635,0.03299125166001396,0.0,0.0
6409891.100068178,1.4875151854328345e-10,1.089598288078174e-08,0.032130094892947964,0.0329950528639783,0.0,0.0
6436957.597539522,1.5340403611470587e-10,1.1004195697499324e-08,0.03242647545700347,0.03299914201025635,0.0,0.0
6464138.386388664,1.677924584186973e-10,1.1113483223470805e-08,0.03272706343729548,0.033003507197304854,0.0,0.0
6491433.949224018,1.5255221005945932e-10,1.1223856132125892e-08,0.03303191856227313,0.03300787919131856,0.0,0.0
6518844.770691827,1.2632918697062885e-10,8.984007598491191e-09,0.03330887563475601,0.0330117013754109,0.0,0.0
6551149.869846998,1.1328955415682108e-10,7.288376757705725e-09,0.03357171612981501,0.03301557182900668,0.0,0.0
6585178.73360467,1.123297872063401e-10,6.0365261424519505e-09,0.033798431782501845,0.03301941061392086,0.0,0.0
6619384.354663218,1.0466134587326478e-10,4.999693221126044e-09,0.03398718215123663,0.03302312177215645,0.0,0.0
6653767.65115919,1.0864261053120834e-10,4.14094658342669e-09,0.03414432481551804,0.033026788818744865,0.0,0.0
6688329.545998252,1.1583632687954918e-10,3.429698153149736e-09,0.03427515272914276,0.033030668027459055,0.0,0.0
6723070.966879911,1.2562139718768612e-10,2.8406136579479613e-09,0.03438407249998705,0.03303486231966753,0.0,0.0
6757992.846322497,1.3154063173044132e-10,2.417749816469929e-09,0.034475888467646515,0.033039352610353075,0.0,0.0
6793106.891115118,1.336014318211468e-10,2.2399635141719982e-09,0.03455766404490819,0.033044007715501054,0.0,0.0
6828423.316984537,6.603532739953539e-11,2.1972610742858154e-09,0.03463601750153031,0.033047532943904966,0.0,0.0
6863923.348081458,6.323955079013789e-11,2.15537270943263e-09,0.034713276818868065,0.033049827575002855,0.0,0.0
6899607.938944138,6.271894672328187e-11,2.1142829001676397e-09,0.03478945727564463,0.03305207496372758,0.0,0.0
6935478.049073345,6.156223463855138e-11,2.0739764229078646e-09,0.034864573937228825,0.033054303953558795,0.0,0.0
6971534.6429581605,6.019073886368051e-11,2.0344383442896605e-09,0.03493864165861443,0.033056498952318714,0.0,0.0
7007778.690101912,5.880974480197015e-11,1.9956540156386546e-09,0.03501167508735789,0.033058655481888764,0.0,0.0
7044211.16504824,5.741548101628591e-11,1.8926336913379254e-09,0.03508250505959216,0.03306077266820264,0.0,0.0
7082155.47336628,5.5799356600958554e-11,1.8296122195284215e-09,0.035153124082830896,0.033062920597555,0.0,0.0
7121028.890698477,5.198680910552129e-11,1.8038048319249e-09,0.03522374575152243,0.03306501560585608,0.0,0.0
7160115.681286989,4.993554438327194e-11,1.7783614675005526e-09,0.03529375344352186,0.03306700751469963,0.0,0.0
7199417.016321515,4.8418505370325615e-11,1.7532769915652296e-09,0.03536315249667214,0.033068940237430317,0.0,0.0
7238934.07342037,4.817168106450798e-11,1.7285463418600019e-09,0.03543194820240969,0.03307084871738658,0.0,0.0
7278668.036665683,4.795757325014974e-11,1.704164527528993e-09,0.035500145806167734,0.03307275851551545,0.0,0.0
7318620.096638935,4.775597382879517e-11,1.680126628113782e-09,0.03556775050777633,0.03307467049220202,0.0,0.0
7358791.450456619,4.758910708603419e-11,1.658017495013327e-09,0.03563479939210861,0.03307658556269213,0.0,0.0
7400170.384515179,4.7434132113005705e-11,1.7197255603474947e-09,0.03570468309568588,0.033078551542866555,0.0,0.0
7442404.563602077,5.4783228218327026e-11,1.8377987395230946e-09,0.03577980765487924,0.033080710076017567,0.0,0.0
7484879.781177357,7.676504319408407e-11,1.9639786049990938e-09,0.03586054831481991,0.03308350384674252,0.0,0.0
7527597.412893477,9.556108217660456e-11,2.0988217468781634e-09,0.03594732491940372,0.03308718452872184,0.0,0.0
7570558.8422540035,1.0141965650069053e-10,2.2429229697074185e-09,0.03604058869887524,0.03309141581576688,0.0,0.0
7613765.460658467,9.804131593286654e-11,2.3969179162183737e-09,0.03614082461618305,0.03309572483282814,0.0,0.0
7657218.667447336,9.527279819102725e-11,2.56148587119831e-09,0.036248553888741715,0.03309992489191626,0.0,0.0
7700919.869947378,9.419501244633915e-11,2.7373527578684633e-09,0.03636433669871366,0.03310406487749621,0.0,0.0
7744870.483517287,9.317125486941384e-11,2.9252943400030513e-09,0.03648877510590432,0.03310818230870163,0.0,0.0
7789071.931593422,8.360618599619598e-11,3.1261396438766917e-09,0.03662251617841663,0.03311208921813835,0.0,0.0
7833525.64573602,8.322131918098058e-11,3.3407746151834867e-09,0.03676625535734511,0.033115797269251485,0.0,0.0
7878233.065675462,8.622706627824453e-11,3.570146027007679e-09,0.03692074007300441,0.03311958506931488,0.0,0.0
7923195.63935894,3.7831217198277524e-11,3.815265656120315e-09,0.037086773631497136,0.03312237405917081,0.0,0.0
7968414.822997406,3.7542668267896506e-11,4.077214746025461e-09,0.03726521939183095,0.03312407823195503,0.0,0.0
8013892.081112636,3.725563977858443e-11,4.357148776401396e-09,0.037457005255304494,0.033125779042935836,0.0,0.0
8059628.886584711,3.6886692447992345e-11,4.656302560022994e-09,0.03766312849050752,0.033127474559648984,0.0,0.0
8105626.720699767,3.6161509759315645e-11,4.975995689638515e-09,0.03788466091902486,0.03312915458919275,0.0,0.0
8151887.0731978705,3.386422871292803e-11,5.317638358789686e-09,0.038122754488808246,0.03313077429686558,0.0,0.0
8198411.44232132,3.31702725254639e-11,5.6827375822953374e-09,0.038378647264198124,0.03313233366580539,0.0,0.0
8245201.334863217,3.2482419574179836e-11,6.072903843840594e-09,0.038653669863743106,0.033133869607009606,0.0,0.0
8292258.266216166,3.187282132102405e-11,6.489858199936264e-09,0.03894925237929183,0.03313538378708611,0.0,0.0
8339583.760421409,3.127339268630119e-11,6.935439871646206e-09,0.039266931812337,0.03313687799997865,0.0,0.0
8387179.350218227,3.0671077339868536e-11,7.411614357570974e-09,0.03960836006628026,0.033138352141771424,0.0,0.0
8435046.577093488,3.006424140264866e-11,7.920482103801094e-09,0.0399753125361752,0.03313980575741222,0.0,0.0
8483186.991331616,2.9453786390992366e-11,8.464287769169165e-09,0.0403696973406158,0.03314123836866853,0.0,0.0
8531602.152064856,2.880807226320542e-11,8.626572298939063e-09,0.040783425709249185,0.03314264874729421,0.0,0.0
8582222.453666225,2.7946722516800364e-11,7.85291724564915e-09,0.041200524074741014,0.033144085219708755,0.0,0.0
8639425.558124749,2.7889780285022424e-11,7.816221196230298e-09,0.041648685756273965,0.03314568223035994,0.0,0.0
8697009.938549634,2.783266287945808e-11,7.77969662448968e-09,0.04209772638870576,0.03314728660154263,0.0,0.0
8754978.136260374,2.77753719726083e-11,7.74334272913257e-09,0.04254764769586694,0.03314889835032194,0.0,0.0
8813332.709515074,2.771792812682931e-11,7.707158712598374e-09,0.042998451404968614,0.03315051749424484,0.0,0.0
8872076.2336234,2.7660324569430033e-11,7.67114378105393e-09,0.043450139246609114,0.03315214405110601,0.0,0.0
8931211.301060291,2.760929389508524e-11,7.635297144387469e-09,0.04390271295478149,0.03315377823741356,0.0,0.0
8990740.52158024,2.7586904445713127e-11,7.599618016160276e-09,0.04435617426687897,0.03315542113074501,0.0,0.0
9050666.522332614,2.6141409827114514e-11,7.564105613627618e-09,0.0448105249237027,0.033157030992245776,0.0,0.0
9110991.947977452,2.61235124949421e-11,7.528759157686942e-09,0.04526576666946746,0.03315860744408846,0.0,0.0
9171719.460802324,2.610543524483455e-11,7.493577872887726e-09,0.045721901251809347,0.03316019331113531,0.0,0.0
9232851.740839697,2.6087184722031556e-11,7.458560987398457e-09,0.0461789304217917,0.03316178863806516,0.0,0.0
9294391.485985262,2.6065192333437882e-11,7.423707732990446e-09,0.04663685593391197,0.03316339336006153,0.0,0.0
9356341.412117055,2.5940800690618525e-11,7.389017345035047e-09,0.04709567954610909,0.03316500424377465,0.0,0.0
9418704.253215184,2.5140088696128003e-11,7.354489062461583e-09,0.04755540301976908,0.03316659701846864,0.0,0.0
9481482.76148264,2.4294608527489757e-11,7.320122127775844e-09,0.04801602811973308,0.03316814873674282,0.0,0.0
9544679.707466593,2.3429860380436416e-11,7.2859157870014484e-09,0.04847755661430296,0.033169656757084665,0.0,0.0
9608297.880180832,2.233003111215568e-11,7.25186928970372e-09,0.04893999027524912,0.03317111233742485,0.0,0.0
9672340.087228687,2.053726998767704e-11,7.217981888941669e-09,0.04940333087781635,0.033172484995711154,0.0,0.0
9736809.154927084,2.0167968298741338e-11,7.184252841274107e-09,0.04986758020073159,0.03317379711009254,0.0,0.0
9801707.928431151,1.9776547010840088e-11,7.150681406728694e-09,0.05033274002621001,0.03317509328511844,0.0,0.0
9867039.271859836,1.9381588209478916e-11,7.117266848789036e-09,0.05079881213996197,0.03317637241190849,0.0,0.0
9932806.068422355,1.9339129361350228e-11,7.084008434389528e-09,0.05126579833120054,0.0331776456806861,0.0,0.0
9999011.220545314,1.9797298055211236e-11,7.050905433874482e-09,0.051733700392647214,0.033178941197251434,0.0,0.0
10065657.650000948,2.0217072793054797e-11,7.017957121017104e-09,0.05220252012054001,0.033180274604723406,0.0,0.0
10132748.29803592,2.0601243734325516e-11,6.985162772971885e-09,0.05267225931463957,0.033181643868377166,0.0,0.0
10200286.125501193,2.1202637378247088e-11,6.9525216702672626e-09,0.05314291977823603,0.03318305554003215,0.0,0.0
10268274.11298276,2.2178821272530094e-11,6.9200330968096685e-09,0.05361450331815671,0.03318453024906599,0.0,0.0
10336715.260933034,2.108835244235779e-11,6.8876963398347735e-09,0.05408701174477208,0.03318601087658479,0.0,0.0
10405612.589803433,2.160192380213384e-11,6.855510689920691e-09,0.0545604468720036,0.03318748149958579,0.0,0.0
10474969.140177516,2.0871010344540396e-11,6.823475440952446e-09,0.055034810517329745,0.03318895438768413,0.0,0.0
10544787.972905327,2.0074972430193336e-11,6.791589890124963e-09,0.0555101045017941,0.03319038378804524,0.0,0.0
10615072.169238321,1.95987630764426e-11,6.759853337902451e-09,0.05598633065001115,0.03319177800635304,0.0,0.0
10685824.830965508,1.9431315080672444e-11,6.728265088034347e-09,0.05646349079017442,0.03319315874731156,0.0,0.0
10757049.080550171,1.9304367514815074e-11,6.6968244475091555e-09,0.05694158675406242,0.03319453820727407,0.0,0.0
10828748.061267843,2.702998345981974e-11,6.665530726564845e-09,0.057420620377046726,0.03319619927014262,0.0,0.0
10900924.937344871,3.4056912627961217e-11,6.634383238657949e-09,0.057900593498098236,0.03319840380080705,0.0,0.0
10973582.894098124,3.931077526290792e-11,6.603381300448994e-09,0.05838150795979432,0.033201069173953976,0.0,0.0
11046725.13807564,3.5057427381444666e-11,6.572524231802112e-09,0.05886336560832663,0.033203788902564965,0.0,0.0
11120354.897197977,3.746470717579014e-11,6.541811355745962e-09,0.05934616829350696,0.03320645879621421,0.0,0.0
11194475.420900848,3.7919328600000856e-11,6.5112419984894025e-09,0.05982991786877568,0.033209252548319475,0.0,0.0
11269089.980278347,3.81181334652882e-11,6.48081548937129e-09,0.060314616191207614,0.03321208929918357,0.0,0.0
11344201.868227486,2.199853098069533e-11,6.450531160879373e-09,0.06080026512152016,0.03321434703726544,0.0,0.0
11419814.399593368,1.131068618629005e-11,6.420388348617352e-09,0.06128686652407995,0.033215606334379345,0.0,0.0
11495930.91131553,1.125389417703046e-11,6.3903863912829775e-09,0.061774422266909754,0.03321646510295221,0.0,0.0
11572554.762575299,1.1197391369441871e-11,6.360524630680992e-09,0.06226293422169651,0.033217325254934364,0.0,0.0
11649689.334943857,1.1141190979764329e-11,6.3308024116766234e-09,0.0627524042637974,0.033218186793432775,0.0,0.0
11727338.03253168,1.1086210302875973e-11,6.301219082208125e-09,0.06324283427224817,0.03321904975781295,0.0,0.0
11805504.282138593,1.1041915036799194e-11,6.271773993255146e-09,0.06373422612976949,0.03321991459409727,0.0,0.0
11884191.53340508,1.043343228062295e-11,6.242466498827251e-09,0.06422658172277436,0.033220759512122465,0.0,0.0
11963403.258964593,1.0320729836656009e-11,6.2132959559621756e-09,0.06471990294137599,0.03322158149861939,0.0,0.0
12043142.954596631,1.0193713207153757e-11,6.184261724688687e-09,0.06521419167939385,0.03322239940634158,0.0,0.0
12123414.139381224,1.0065650835909766e-11,6.155363168042439e-09,0.06570944983436235,0.03322321252791894,0.0,0.0
12204220.355854034,9.932280556978622e-12,6.126599652019855e-09,0.06620567930753683,0.03322402050650551,0.0,0.0
12285565.17016289,9.799482870470649e-12,5.376645764504902e-09,0.06667354398871503,0.03322482304482151,0.0,0.0
12378415.709063578,9.649887657046795e-12,5.30356326397409e-09,0.06716937557064816,0.03322572598708889,0.0,0.0
12472683.668285087,9.50026764653389e-12,5.271111445747709e-09,0.06766780207280654,0.03322662861011851,0.0,0.0
12567669.526173491,9.296444518498945e-12,5.238858196002891e-09,0.06816695131420793,0.03322752132103375,0.0,0.0
12663378.749893853,9.062132230808803e-12,5.206802299724547e-09,0.06866682434285419,0.03322839986359839,0.0,0.0
12759816.848246546,8.827679520867238e-12,5.1749425493334205e-09,0.0691674222082672,0.033229262493311006,0.0,0.0
12856989.371984249,8.592851987633197e-12,5.143277744635985e-09,0.06966874596149049,0.033230108891816774,0.0,0.0
12954901.914131476,7.991019086641434e-12,5.111806692788328e-09,0.07017079665509182,0.03323092077630454,0.0,0.0
13053560.11030641,7.934468136440882e-12,5.08052820823859e-09,0.07067357534316489,0.033231706366225855,0.0,0.0
13152969.639045445,7.886626673537275e-12,5.049441112695523e-09,0.07117708308133236,0.033232492750015455,0.0,0.0
13253136.22212983,7.839133214929477e-12,5.018544235070997e-09,0.07168132092674706,0.03323328034783267,0.0,0.0
13354065.624915173,7.791989565969536e-12,4.9878364114473e-09,0.07218628993809502,0.03323406916777624,0.0,0.0
13455763.65666322,1.0389326209977838e-11,4.95731648502896e-09,0.07269199117559753,0.03323499366979074,0.0,0.0
13558236.170876153,1.4239890741766985e-11,4.926983306097066e-09,0.07319842570101305,0.03323625557868281,0.0,0.0
13661489.065633563,1.7784254060155572e-11,4.896835731966754e-09,0.07370559457763957,0.03323790887150927,0.0,0.0
13765528.283931985,2.1145160113939267e-11,4.8668726269446265e-09,0.07421349887031703,0.033239933964419016,0.0,0.0
13870359.814026915,2.3830980389332624e-11,4.837092862292136e-09,0.07472213964542956,0.03324229142323238,0.0,0.0
13975989.689777382,2.5328027497020256e-11,4.807495316169487e-09,0.07523151797090723,0.03324488775317991,0.0,0.0
14082423.99099345,2.6797732566818222e-11,4.778078873608851e-09,0.07574163491622915,0.03324766173760378,0.0,0.0
14189668.843785927,2.2573026281278403e-11,4.748842426456737e-09,0.07625249155242468,0.03325030911748624,0.0,0.0
14297730.420919174,2.145763786630595e-11,4.719784873346245e-09,0.0767640889520765,0.03325268812899125,0.0,0.0
14406614.942166306,2.0339752360953324e-11,4.6909051196502735e-09,0.0772764281893228,0.03325496367340339,0.0,0.0
14516328.674667094,1.9805761582121008e-11,4.662202077431914e-09,0.07778951033985873,0.03325716593049231,0.0,0.0
14626877.933288904,1.9665399733807846e-11,4.6336746654223756e-09,0.07830333648093986,0.03325934768430252,0.0,0.0
14738269.080989923,1.959966269412479e-11,4.6053218089590995e-09,0.07881790769138337,0.03326153457448672,0.0,0.0
14850508.529185632,1.999792040147298e-11,4.577142439960782e-09,0.07933322505157117,0.033263756779924984,0.0,0.0
14963602.7381176,2.0409257435688005e-11,4.54913549687966e-09,0.0798492896434513,0.033266041688831315,0.0,0.0
15077558.21722552,2.1050766414983938e-11,4.52129992466334e-09,0.08036610255054098,0.033268403987272176,0.0,0.0
15192381.525521804,2.1808157863974963e-11,4.49363467471689e-09,0.08088366485792872,0.03327086458901004,0.0,0.0
15308079.27196899,2.2482485947056466e-11,4.466138704859388e-09,0.08140197765227596,0.033273426752848854,0.0,0.0
15424658.115860347,2.246711710859654e-11,4.438810979287315e-09,0.08192104202182021,0.033276046839227656,0.0,0.0
15542124.767203053,2.2451842876751803e-11,4.411650468538394e-09,0.08244085905637712,0.03327868507913329,0.0,0.0
15660485.987104332,5.800754250122304e-12,4.384656149442047e-09,0.08296142984734205,0.03328035708506395,0.0,0.0
15779748.588160817,5.615977951987212e-12,4.357827005098751e-09,0.08348275548769356,0.03328103787965295,0.0,0.0
15899919.434850417,5.602472707264541e-12,4.331162024819844e-09,0.08400483707199455,0.03328171194501008,0.0,0.0
16021005.443927677,5.589016999921041e-12,4.304660204111261e-09,0.08452767569639552,0.03328238951142222,0.0,0.0
16143013.58482163,5.5756122569964e-12,4.27832054461854e-09,0.08505127245863607,0.033283070599251924,0.0,0.0
16265950.88003717,5.562076765144593e-12,4.252142054096558e-09,0.08557562845804775,0.03328375521793359,0.0,0.0
16389824.405559156,5.544286250242354e-12,4.2261237463770406e-09,0.08610074479555632,0.03328444311010481,0.0,0.0
16514641.291259581,5.526422197240603e-12,4.200264641318492e-09,0.08662662257368352,0.03328513401578027,0.0,0.0
16640408.721308196,5.508636891010196e-12,4.174563764784029e-09,0.08715326289655034,0.03328582794129125,0.0,0.0
16767133.934585733,5.4909314088596746e-12,4.149020148590092e-09,0.08768066686987826,0.03328652490261063,0.0,0.0
16894824.225100808,5.47330786857497e-12,3.459941399695349e-09,0.08816646212518756,0.03328722491605993,0.0,0.0
17048136.395110317,5.452419761658796e-12,3.3176180389552075e-09,0.08868600329764152,0.0332880624395659,0.0,0.0
17208186.302718315,5.430926565840529e-12,3.289924999272482e-09,0.08921477162403363,0.03328893337885299,0.0,0.0
17369738.77766453,5.409711838216349e-12,3.2624631207536548e-09,0.08974404888283283,0.03328980904483508,0.0,0.0
17532807.926227715,5.327234613285053e-12,3.2352304738335897e-09,0.09027383556387973,0.033290684477193085,0.0,0.0
17697407.98711803,5.024002271957146e-12,3.2082251450579254e-09,0.09080413215748653,0.033291536384303884,0.0,0.0
17863553.33272021,4.9449777215361025e-12,3.181445236939659e-09,0.09133493915443702,0.03329236453411705,0.0,0.0
18031258.470348734,4.86713706768129e-12,3.154888867833339e-09,0.09186625704598766,0.033293187305147624,0.0,0.0
18200538.043514457,4.789844601616631e-12,3.128554171799431e-09,0.09239808632386774,0.03329400467001515,0.0,0.0
18371406.83320312,4.713040035028516e-12,3.1024392984737923e-09,0.0929304274802795,0.033294816543213354,0.0,0.0
18543879.759166207,4.6414007272594556e-12,3.0765424129377745e-09,0.09346328100789929,0.033295623237097866,0.0,0.0
18717971.881223585,4.61255080299477e-12,3.0508616955894036e-09,0.09399664739987758,0.03329642875712752,0.0,0.0
18893698.40057837,4.58467389422939e-12,3.0253953420154436e-09,0.09453052714983923,0.033297236855269405,0.0,0.0
19071074.661144458,4.557042707313162e-12,3.0001415628646367e-09,0.09506492075188452,0.033298047617022375,0.0,0.0
19250116.150886185,4.529649945920666e-12,2.975098583720626e-09,0.09559982870058913,0.033298861064517106,0.0,0.0
19430838.503170762,4.502541682676232e-12,2.9502646449815295e-09,0.09613525149100492,0.03329967722397581,0.0,0.0
19613257.498133153,4.475704758067706e-12,2.925638001730697e-09,0.09667118961865998,0.03330049612532193,0.0,0.0
19797389.06405421,4.470784501891988e-12,2.901216923616472e-09,0.09720764357955948,0.0333013197908604,0.0,0.0
19983249.27875136,4.472686637821192e-12,2.876999694734079e-09,0.09774461387018611,0.03330215090859348,0.0,0.0
20170854.37098234,4.474548085886735e-12,2.8529846134985892e-09,0.09828210098750015,0.03330299018199126,0.0,0.0
20360220.721862514,4.476369389822818e-12,2.8291699925293e-09,0.09882010542894037,0.03330383768328096,0.0,0.0
20551364.86629505,4.2872398944862775e-12,2.8055541585327053e-09,0.09935862769242443,0.033304675239580354,0.0,0.0
20744303.49441463,4.28442854374191e-12,2.7821354521799798e-09,0.0998976682763489,0.03330550214255494,0.0,0.0
20939053.453045003,4.26156701886814e-12,2.758912227993906e-09,0.10043722767959029,0.033306334308696076,0.0,0.0
21135631.747169867,4.2347820320197065e-12,2.7358828542341133e-09,0.10097730640150533,0.03330716940759743,0.0,0.0
21334055.54141759,4.208188384824154e-12,2.713045712779116e-09,0.10151790494193112,0.03330800705070985,0.0,0.0
21534342.16156021,4.18177972523208e-12,2.6903991990134365e-09,0.102059023801186,0.03330884724988778,0.0,0.0
21736509.09602616,4.146588443779977e-12,2.6679417217193143e-09,0.10260066348006999,0.0333096891102187,0.0,0.0
21940573.99742714,4.1010706744151324e-12,2.6456717029579025e-09,0.10314282447986484,0.03331053063909107,0.0,0.0
22146554.684099797,4.049054781003247e-12,2.623587577962147e-09,0.10368550730233493,0.03331137002330996,0.0,0.0
22354469.141661406,3.999923376932763e-12,2.60168779502928e-09,0.1042287124497277,0.03331220677277377,0.0,0.0
22564335.524580196,3.974517480160872e-12,2.5799708154059605e-09,0.10477244042477372,0.03331304355630301,0.0,0.0
22776172.157760818,3.9497547040911445e-12,2.5584351131836594e-09,0.10531669173068761,0.033313882881872973,0.0,0.0
22989997.53814427,3.926574931478173e-12,2.5370791751934906e-09,0.1058614668711684,0.03331472496146315,0.0,0.0
23205830.33632289,3.95179318242467e-12,2.5159015008946955e-09,0.1064067663503997,0.0333155751665807,0.0,0.0
23423689.398170833,3.980531393555426e-12,2.4949006022723627e-09,0.10695259067305053,0.0333164392309759,0.0,0.0
23643593.746489525,4.008474635942743e-12,2.4740750037333046e-09,0.10749894034427561,0.03331731763955822,0.0,0.0
23865562.582668714,3.960251041409078e-12,2.4534232420021216e-09,0.10804581586971605,0.03331820204394043,0.0,0.0
24089615.288362917,3.698491801901812e-12,2.4329438660151957e-09,0.10859321775549927,0.03331906002496856,0.0,0.0
24315771.42718403,3.659379430681323e-12,2.41263543682341e-09,0.10914114650824001,0.03331989203884251,0.0,0.0
24544050.74640946,3.636491330103669e-12,2.3924965274895286e-09,0.10968960263504086,0.03332072478704772,0.0,0.0
24774473.17870621,3.6138647459966046e-12,2.3725257229845738e-09,0.11023858664349205,0.033321560109388755,0.0,0.0
25007058.843871653,3.592716314825459e-12,2.3527216200935276e-09,0.11078809904167258,0.033322398183113555,0.0,0.0
25241828.050590187,3.576798442597022e-12,2.333082827314333e-09,0.11133814033815065,0.03332323977375963,0.0,0.0
25478801.29820638,3.5511919090384788e-12,2.3136079647589205e-09,0.11188871104198359,0.033324084345270934,0.0,0.0
25717999.278515197,3.4053161894665344e-12,2.294295664057439e-09,0.11243981166271885,0.03332491633661452,0.0,0.0
25959442.877568614,3.5137044167857956e-12,2.2751445682644977e-09,0.11299144271039449,0.03332575161323307,0.0,0.0
26203153.177499153,3.4995754946274843e-12,2.2561533317588855e-09,0.11354360469553915,0.03332660621750842,0.0,0.0
26449151.458361037,3.4954475664241087e-12,2.237320620152175e-09,0.11409629812917303,0.03332746659933223,0.0,0.0
26697459.19998814,3.4941340988938844e-12,2.2186451101960227e-09,0.1146495235228083,0.033328334382951345,0.0,0.0
26948098.08386938,3.4876499925367346e-12,2.2001254896860605e-09,0.11520328138844914,0.03332920933623743,0.0,0.0
