t,AGB+OB,AGB+OB_rate,AGB+OB_z
1599.5580286146694,0.13696728197237132,0.03610164224343142,0.05691984263811481
1614.3585568264868,0.13750038680135582,0.0356031801557474,0.05745046643992841
1629.296032639723,0.1380310081886061,0.035110028104786306,0.057978594244652085
1644.3717232149324,0.13855913337927897,0.03462223972916376,0.05850421488015414
1659.5869074375614,0.1390847512089222,0.03413985931483949,0.059027318670846055
1674.9428760264382,0.13960785200931863,0.03366292247517143,0.05954789734860744
1690.440931643265,0.14012842751942545,0.033191456788462956,0.06006594396855801
1706.0823890031243,0.14064647080115966,0.032725482395347186,0.06058145282943716
1721.8685749860078,0.1411619761597903,0.03226501255825595,0.0610944193983607
1737.8008287493763,0.14167493906870762,0.031810054185124816,0.06160484023973369
1753.880501841762,0.1421853560983477,0.03136060831938836,0.062112712948107315
1770.108958317422,0.1426932248490601,0.030916670598225025,0.06261803608477655
1786.4875748520517,0.14319854388771636,0.030478231680916786,0.06312080911792438
1803.0177408595698,0.14370131268786432,0.03004527764909644,0.06362103236612694
1819.7008586099844,0.1442015315732426,0.029617790380566302,0.0641187069450421
1836.5383433483473,0.1446992016644785,0.029195747898284635,0.06461383471711254
1853.5316234148124,0.14519432482879965,0.028779124696031753,0.06510641824412221
1870.6821403658016,0.14568690363259876,0.028367892042186774,0.06559646074245258
1887.9913490962945,0.1461769412966976,0.027962018262967528,0.06608396604089276
1905.4607179632483,0.14666444165416462,0.027561469006411193,0.0665689385408647
1923.0917289101594,0.1471494091105473,0.027166207488301085,0.06705138317893135
1940.8858775927793,0.14763184860638706,0.026776194721176663,0.06753130539146272
1958.8446735059908,0.14811176558189135,0.026391389727497883,0.06800871108134067
1976.969640111862,0.1485891659436451,0.0260117497379727,0.0684836065865897
1995.262314968881,0.14906405603324685,0.02563723037599721,0.06895599865082677
2013.7242498623896,0.1495364425977642,0.025267785829101275,0.06942589439542864
2032.3570109362229,0.15000633276190647,0.02490336900823901,0.06989330129332072
2051.1621788255666,0.15047373400181827,0.02454393169571298,0.07035822714429635
2070.1413487910436,0.15093865412040378,0.02418942468247252,0.07082068005178048
2089.2961308540407,0.1514011012240948,0.023839797895481633,0.0712806684009561
2108.628149933291,0.15186108370098145,0.023495000515808582,0.07173820083817634
2128.1390459827135,0.15231861020022824,0.02315498108804927,0.0721932862515894
2147.8304741305333,0.15277368961270313,0.022819687621657817,0.072645933752907
2167.704104819694,0.15322633105274933,0.02248906768472198,0.0730961526602518
2187.761623949552,0.15367654384103638,0.022163068490687513,0.07354395248202121
2208.004733018899,0.1541243374884274,0.021841636978502606,0.07398934290171044
2228.435149270303,0.15456972168080524,0.021524719886624757,0.07443233376363911
