t,SNII_tot,SNII
248.88573182823905,0.1002596079876364,0.0
251.18864315095797,0.1002596079876364,0.0
253.51286304979072,0.1002596079876364,0.0
255.85858869056452,0.1002596079876364,0.0
258.22601906345955,0.1002596079876364,0.0
260.6153549998895,0.1002596079876364,0.0
263.02679918953817,0.1002596079876364,0.0
265.4605561975539,0.1002596079876364,0.0
267.91683248190316,0.1002596079876364,0.0
270.3958364108843,0.1002596079876364,0.0
272.89777828080406,0.1002596079876364,0.0
275.4228703338166,0.1002596079876364,0.0
277.97132677592884,0.1002596079876364,0.0
280.54336379517133,0.1002596079876364,0.0
283.1391995799379,0.1002596079876364,0.0
285.75905433749466,0.1002596079876364,0.0
288.40315031266056,0.1002596079876364,0.0
291.0717118066605,0.1002596079876364,0.0
293.76496519615307,0.1002596079876364,0.0
296.4831389524342,0.1002596079876364,0.0
299.2264636608189,0.1002596079876364,0.0
301.9951720402016,0.1002596079876364,0.0
304.7894989627983,0.1002596079876364,0.0
307.6096814740708,0.1002596079876364,0.0
310.45595881283555,0.1002596079876364,0.0
313.32857243155854,0.1002596079876364,0.0
316.22776601683796,0.1002596079876364,0.0
319.15378551007615,0.1002596079876364,0.0
322.10687912834345,0.1002596079876364,0.0
325.0872973854344,0.1002596079876364,0.0
328.09529311311906,0.1002596079876364,0.0
331.1311214825911,0.1002596079876364,0.0
334.19504002611427,0.1002596079876364,0.0
337.2873086588689,0.1002596079876364,0.0
340.4081897010009,0.1002596079876364,0.0
343.55794789987465,0.1002596079876364,0.0
346.73685045253166,0.1002596079876364,0.0
349.94516702835733,0.1002596079876364,0.0
353.18316979195697,0.1002596079876364,0.0
356.45113342624427,0.1002596079876364,0.0
359.74933515574236,0.1002596079876364,0.0
363.0780547701014,0.1002596079876364,0.0
366.43757464783334,0.10025960798763638,0.0
369.8281797802663,0.10025960798763638,0.0
373.2501577957206,0.10025960798763638,0.0
376.70379898390894,0.10025960798763638,0.0
380.1893963205613,0.10025960798763638,0.0
383.70724549227884,0.10025960798763638,0.0
387.25764492161727,0.10025960798763638,0.0
390.8408957924021,0.10025960798763638,0.0
394.4573020752785,0.10025960798763638,0.0
398.1071705534973,0.10025960798763638,0.0
401.79081084894,0.10025960798763638,0.0
405.5085354483839,0.10025960798763638,0.0
409.26065973001096,0.10025960798763638,0.0
413.04750199016144,0.10025960798763638,0.0
416.8693834703355,0.10025960798763638,0.0
420.7266283844442,0.10025960798763638,0.0
424.619563946313,0.10025960798763638,0.0
428.54852039743963,0.10025960798763638,0.0
432.5138310350088,0.10025960798763638,0.0
436.5158322401661,0.10025960798763638,0.0
440.55486350655343,0.10025960798763638,0.0
444.6312674691088,0.10025960798763638,0.0
448.7453899331323,0.10025960798763638,0.0
452.8975799036209,0.10025960798763638,0.0
457.0881896148752,0.10025960798763638,0.0
461.31757456037957,0.10025960798763638,0.0
465.5860935229591,0.10025960798763638,0.0
469.8941086052156,0.10025960798763638,0.0
474.2419852602448,0.10025960798763638,0.0
478.6300923226385,0.10025960798763638,0.0
483.05880203977284,0.10025960798763638,0.0
487.5284901033865,0.10025960798763638,0.0
492.0395356814511,0.1002596079876364,0.0
496.59232145033627,0.1002596079876364,0.0
501.18723362727246,0.1002596079876364,0.0
505.82466200311427,0.1002596079876364,0.0
510.50499997540646,0.1002596079876364,0.0
515.2286445817567,0.1002596079876364,0.0
519.9959965335162,0.1002596079876364,0.0
524.8074602497728,0.1002596079876364,0.0
529.6634438916581,0.1002596079876364,0.0
534.5643593969719,0.1002596079876364,0.0
539.5106225151279,0.1002596079876364,0.0
544.5026528424214,0.1002596079876364,0.0
549.5408738576248,0.1002596079876364,0.0
554.625712957911,0.1002596079876364,0.0
559.7576014951104,0.1002596079876364,0.0
564.9369748123029,0.1002596079876364,0.0
570.1642722807478,0.10025960798763638,0.0
575.4399373371573,0.10025960798763638,0.0
580.7644175213123,0.10025960798763638,0.0
586.1381645140291,0.10025960798763638,0.0
591.5616341754743,0.10025960798763638,0.0
597.0352865838372,0.10025960798763638,0.0
602.5595860743581,0.10025960798763638,0.0
608.1350012787183,0.10025960798763638,0.0
613.7620051647946,0.10025960798763638,0.0
619.4410750767818,0.10025960798763638,0.0
625.1726927756862,0.10025960798763638,0.0
630.9573444801937,0.10025960798763638,0.0
636.7955209079162,0.10025960798763638,0.0
642.6877173170201,0.10025960798763638,0.0
648.6344335482388,0.10025960798763638,0.0
654.6361740672747,0.10025960798763638,0.0
660.6934480075957,0.1002596079876364,0.0
666.8067692136219,0.1002596079876364,0.0
672.9766562843175,0.1002596079876364,0.0
679.2036326171843,0.1002596079876364,0.0
685.4882264526614,0.1002596079876364,0.0
691.8309709189363,0.1002596079876364,0.0
698.2324040771712,0.1002596079876364,0.0
704.6930689671467,0.1002596079876364,0.0
711.2135136533288,0.1002596079876364,0.0
717.7942912713615,0.1002596079876364,0.0
724.4359600749899,0.1002596079876364,0.0
731.1390834834173,0.1002596079876364,0.0
737.9042301291007,0.1002596079876364,0.0
744.7319739059889,0.1002596079876364,0.0
751.6228940182053,0.1002596079876364,0.0
758.5775750291835,0.1002596079876364,0.0
765.5966069112561,0.10025960798763638,0.0
772.6805850957021,0.10025960798763638,0.0
779.8301105232586,0.10025960798763638,0.0
787.0457896950985,0.10025960798763638,0.0
794.3282347242813,0.10025960798763638,0.0
801.678063387679,0.10025960798763638,0.0
809.0958991783822,0.10025960798763638,0.0
816.5823713585922,0.10025960798763638,0.0
824.1381150130021,0.10025960798763638,0.0
831.7637711026708,0.10025960798763638,0.0
839.4599865193973,0.10025960798763638,0.0
847.2274141405964,0.10025960798763638,0.0
855.0667128846832,0.10025960798763638,0.0
862.9785477669702,0.10025960798763638,0.0
870.9635899560806,0.10025960798763638,0.0
879.0225168308842,0.10025960798763638,0.0
887.1560120379609,0.10025960798763638,0.0
895.3647655495937,0.10025960798763638,0.0
903.6494737223014,0.10025960798763638,0.0
912.0108393559096,0.10025960798763638,0.0
920.4495717531712,0.10025960798763638,0.0
928.9663867799363,0.10025960798763638,0.0
937.5620069258802,0.10025960798763638,0.0
946.237161365793,0.10025960798763638,0.0
954.992586021436,0.10025960798763638,0.0
963.8290236239706,0.10025960798763638,0.0
972.747223776965,0.10025960798763638,0.0
981.7479430199844,0.10025960798763638,0.0
990.8319448927675,0.10025960798763638,0.0
1000.0,0.10025960798763638,0.0
1009.2528860766844,0.10025960798763638,0.0
1018.5913880541169,0.10025960798763638,0.0
1028.0162981264734,0.10025960798763638,0.0
1037.5284158180127,0.10025960798763638,0.0
1047.1285480508996,0.10025960798763638,0.0
1056.8175092136585,0.10025960798763638,0.0
1066.596121230258,0.10025960798763638,0.0
1076.465213629835,0.10025960798763638,0.0
1086.4256236170656,0.10025960798763638,0.0
1096.4781961431852,0.10025960798763638,0.0
1106.6237839776663,0.10025960798763638,0.0
1116.863247780561,0.10025960798763638,0.0
1127.1974561755105,0.10025960798763638,0.0
1137.627285823431,0.10025960798763638,0.0
1148.1536214968828,0.10025960798763638,0.0
1158.7773561551262,0.10025960798763638,0.0
1169.4993910198712,0.10025960798763638,0.0
1180.3206356517298,0.10025960798763638,0.0
1191.242008027375,0.1002596079876364,0.0
1202.2644346174131,0.1002596079876364,0.0
1213.3888504649774,0.1002596079876364,0.0
1224.6161992650489,0.1002596079876364,0.0
1235.9474334445108,0.1002596079876364,0.0
1247.3835142429432,0.1002596079876364,0.0
1258.9254117941675,0.1002596079876364,0.0
1270.5741052085418,0.1002596079876364,0.0
1282.3305826560218,0.1002596079876364,0.0
1294.1958414499863,0.1002596079876364,0.0
1306.1708881318418,0.1002596079876364,0.0
1318.2567385564075,0.1002596079876364,0.0
1330.4544179780914,0.1002596079876364,0.0
1342.7649611378642,0.1002596079876364,0.0
1355.1894123510365,0.1002596079876364,0.0
1367.7288255958495,0.1002596079876364,0.0
1380.3842646028852,0.10025960798763638,0.0
1393.1568029453035,0.10025960798763638,0.0
1406.0475241299143,0.10025960798763638,0.0
1419.0575216890927,0.10025960798763638,0.0
1432.187899273544,0.10025960798763638,0.0
1445.439770745928,0.10025960798763638,0.0
1458.814260275349,0.10025960798763638,0.0
1472.3125024327194,0.10025960798763638,0.0
1485.9356422870076,0.10025960798763638,0.0
1499.684835502374,0.10025960798763638,0.0
1513.5612484362086,0.10025960798763638,0.0
1527.5660582380733,0.10025960798763638,0.0
1541.70045294956,0.10025960798763638,0.0
1555.965631605075,0.10025960798763638,0.0
1570.3628043335532,0.10025960798763638,0.0
1584.893192461114,0.10025960798763638,0.0
1599.5580286146694,0.1002596079876364,0.0
1614.3585568264868,0.1002596079876364,0.0
1629.296032639723,0.1002596079876364,0.0
1644.3717232149324,0.1002596079876364,0.0
1659.5869074375614,0.1002596079876364,0.0
1674.9428760264382,0.1002596079876364,0.0
1690.440931643265,0.1002596079876364,0.0
1706.0823890031243,0.1002596079876364,0.0
1721.8685749860078,0.1002596079876364,0.0
1737.8008287493763,0.1002596079876364,0.0
1753.880501841762,0.1002596079876364,0.0
1770.108958317422,0.1002596079876364,0.0
1786.4875748520517,0.1002596079876364,0.0
1803.0177408595698,0.1002596079876364,0.0
1819.7008586099844,0.1002596079876364,0.0
1836.5383433483473,0.1002596079876364,0.0
1853.5316234148124,0.10025960798763638,0.0
1870.6821403658016,0.10025960798763638,0.0
1887.9913490962945,0.10025960798763638,0.0
1905.4607179632483,0.10025960798763638,0.0
1923.0917289101594,0.10025960798763638,0.0
1940.8858775927793,0.10025960798763638,0.0
1958.8446735059908,0.10025960798763638,0.0
1976.969640111862,0.10025960798763638,0.0
1995.262314968881,0.10025960798763638,0.0
2013.7242498623896,0.10025960798763638,0.0
2032.3570109362229,0.10025960798763638,0.0
2051.1621788255666,0.10025960798763638,0.0
2070.1413487910436,0.10025960798763638,0.0
2089.2961308540407,0.10025960798763638,0.0
2108.628149933291,0.10025960798763638,0.0
2128.1390459827135,0.10025960798763638,0.0
2147.8304741305333,0.10025960798763638,0.0
2167.704104819694,0.10025960798763638,0.0
2187.761623949552,0.10025960798763638,0.0
2208.004733018899,0.10025960798763638,0.0
2228.435149270303,0.10025960798763638,0.0
2249.0546058357804,0.10025960798763638,0.0
2269.8648518838213,0.10025960798763638,0.0
2290.8676527677726,0.10025960798763638,0.0
2312.064790175594,0.10025960798763638,0.0
2333.458062281002,0.10025960798763638,0.0
2355.049283896009,0.10025960798763638,0.0
2376.840286624876,0.10025960798763638,0.0
2398.83291901949,0.10025960798763638,0.0
2421.0290467361774,0.10025960798763638,0.0
2443.430552693971,0.10025960798763638,0.0
2466.0393372343387,0.10025960798763638,0.0
2488.85731828239,0.10025960798763638,0.0
2511.88643150958,0.10025960798763638,0.0
2535.128630497907,0.10025960798763638,0.0
2558.585886905645,0.10025960798763638,0.0
2582.260190634596,0.10025960798763638,0.0
2606.153549998895,0.10025960798763638,0.0
2630.2679918953813,0.10025960798763638,0.0
2654.605561975539,0.10025960798763638,0.0
2679.1683248190316,0.10025960798763638,0.0
2703.9583641088434,0.10025960798763638,0.0
2728.9777828080405,0.10025960798763638,0.0
2754.2287033381663,0.10025960798763638,0.0
2779.7132677592886,0.10025960798763638,0.0
2805.433637951713,0.10025960798763638,0.0
2831.391995799379,0.10025960798763638,0.0
2857.5905433749467,0.10025960798763638,0.0
2884.031503126606,0.10025960798763638,0.0
2910.717118066605,0.10025960798763638,0.0
2937.6496519615307,0.10025960798763638,0.0
2964.8313895243423,0.10025960798763638,0.0
2992.264636608189,0.10025960798763638,0.0
3019.9517204020162,0.10025960798763638,0.0
3047.8949896279833,0.10025960798763638,0.0
3076.096814740708,0.10025960798763638,0.0
3104.5595881283557,0.10025960798763638,0.0
3133.2857243155854,0.10025960798763638,0.0
3162.2776601683795,0.10025960798763638,0.0
3191.5378551007616,0.10025960798763638,0.0
3221.0687912834346,0.10025960798763638,0.0
3250.872973854344,0.10025960798763638,0.0
3280.9529311311903,0.10025960798763638,0.0
3311.311214825911,0.10025960798763638,0.0
3341.950400261143,0.10025960798763638,0.0
3372.873086588689,0.10025960798763638,0.0
3404.081897010009,0.10025960798763638,0.0
3435.5794789987463,0.10025960798763638,0.0
3467.368504525317,0.10025960798763638,0.0
3499.451670283573,0.10025960798763638,0.0
3531.83169791957,0.10025960798763638,0.0
3564.5113342624427,0.10025960798763638,0.0
3597.4933515574235,0.10025960798763638,0.0
3630.780547701014,0.10025960798763638,0.0
3664.3757464783334,0.10025960798763638,0.0
3698.281797802663,0.10025960798763638,0.0
3732.5015779572063,0.10025960798763638,0.0
3767.0379898390893,0.10025960798763638,0.0
3801.8939632056126,0.10025960798763638,0.0
3837.0724549227884,0.10025960798763638,0.0
3872.576449216173,0.1002596079876364,0.0
3908.4089579240213,0.1002596079876364,0.0
3944.573020752785,0.1002596079876364,0.0
3981.0717055349733,0.1002596079876364,0.0
4017.9081084894,0.1002596079876364,0.0
4055.085354483839,0.1002596079876364,0.0
4092.6065973001096,0.1002596079876364,0.0
4130.475019901614,0.1002596079876364,0.0
4168.693834703355,0.1002596079876364,0.0
4207.266283844442,0.1002596079876364,0.0
4246.19563946313,0.1002596079876364,0.0
4285.485203974396,0.1002596079876364,0.0
4325.138310350088,0.1002596079876364,0.0
4365.158322401661,0.1002596079876364,0.0
4405.548635065535,0.1002596079876364,0.0
4446.312674691088,0.1002596079876364,0.0
4487.453899331323,0.1002596079876364,0.0
4528.975799036209,0.1002596079876364,0.0
4570.881896148751,0.1002596079876364,0.0
4613.175745603796,0.1002596079876364,0.0
4655.860935229591,0.1002596079876364,0.0
4698.941086052156,0.1002596079876364,0.0
4742.419852602448,0.1002596079876364,0.0
4786.300923226385,0.1002596079876364,0.0
4830.5880203977285,0.1002596079876364,0.0
4875.284901033865,0.1002596079876364,0.0
4920.395356814511,0.1002596079876364,0.0
4965.923214503363,0.1002596079876364,0.0
5011.872336272725,0.1002596079876364,0.0
5058.246620031143,0.1002596079876364,0.0
5105.049999754065,0.1002596079876364,0.0
5152.286445817567,0.1002596079876364,0.0
5199.959965335162,0.1002596079876364,0.0
5248.074602497728,0.1002596079876364,0.0
5296.634438916581,0.1002596079876364,0.0
5345.643593969719,0.1002596079876364,0.0
5395.1062251512785,0.1002596079876364,0.0
5445.026528424214,0.1002596079876364,0.0
5495.408738576249,0.1002596079876364,0.0
5546.25712957911,0.1002596079876364,0.0
5597.576014951104,0.1002596079876364,0.0
5649.369748123028,0.1002596079876364,0.0
5701.642722807478,0.1002596079876364,0.0
5754.399373371572,0.1002596079876364,0.0
5807.644175213124,0.1002596079876364,0.0
5861.381645140291,0.1002596079876364,0.0
5915.616341754743,0.1002596079876364,0.0
5970.352865838372,0.1002596079876364,0.0
6025.5958607435805,0.10025960798763638,0.0
6081.350012787182,0.10025960798763638,0.0
6137.620051647946,0.10025960798763638,0.0
6194.410750767818,0.10025960798763638,0.0
6251.726927756862,0.10025960798763638,0.0
6309.573444801937,0.10025960798763638,0.0
6367.955209079162,0.10025960798763638,0.0
6426.877173170201,0.10025960798763638,0.0
6486.3443354823885,0.10025960798763638,0.0
6546.3617406727535,0.10025960798763638,0.0
6606.9344800759645,0.10025960798763638,0.0
6668.067692136226,0.10025960798763638,0.0
6729.766562843182,0.10025960798763638,0.0
6792.03632617185,0.10025960798763638,0.0
6854.88226452662,0.10025960798763638,0.0
6918.309709189362,0.10025960798763638,0.0
6982.324040771711,0.1002596079876364,0.0
7046.930689671467,0.1002596079876364,0.0
7112.1351365332885,0.1002596079876364,0.0
7177.942912713615,0.1002596079876364,0.0
7244.359600749898,0.1002596079876364,0.0
7311.390834834172,0.1002596079876364,0.0
7379.042301291008,0.1002596079876364,0.0
7447.319739059889,0.1002596079876364,0.0
7516.228940182053,0.1002596079876364,0.0
7585.775750291836,0.1002596079876364,0.0
7655.966069112562,0.1002596079876364,0.0
7726.805850957021,0.1002596079876364,0.0
7798.3011052325855,0.1002596079876364,0.0
7870.457896950985,0.1002596079876364,0.0
7943.282347242814,0.1002596079876364,0.0
8016.78063387679,0.1002596079876364,0.0
8090.958991783821,0.1002596079876364,0.0
8165.823713585923,0.1002596079876364,0.0
8241.38115013002,0.1002596079876364,0.0
8317.63771102671,0.1002596079876364,0.0
8394.599865193974,0.1002596079876364,0.0
8472.274141405964,0.1002596079876364,0.0
8550.667128846831,0.1002596079876364,0.0
8629.785477669702,0.1002596079876364,0.0
8709.635899560806,0.1002596079876364,0.0
8790.225168308842,0.1002596079876364,0.0
8871.560120379609,0.1002596079876364,0.0
8953.647655495937,0.1002596079876364,0.0
9036.494737223014,0.1002596079876364,0.0
9120.108393559096,0.1002596079876364,0.0
9204.495717531712,0.1002596079876364,0.0
9289.663867799363,0.1002596079876364,0.0
9375.620069258803,0.10025960798763638,0.0
9462.37161365793,0.10025960798763638,0.0
9549.92586021436,0.10025960798763638,0.0
9638.290236239705,0.10025960798763638,0.0
9727.47223776965,0.10025960798763638,0.0
9817.479430199845,0.10025960798763638,0.0
9908.319448927676,0.10025960798763638,0.0
