He,H,C,N,O,Ne,Mg,Si,Fe
0.04353668481933434,0.06886567228081181,0.00011000958625112261,0.0005514590806805564,0.0004615008564662982,0.00013623039194825295,7.94677286364809e-05,7.94677286364809e-05,0.0001475829246106074
0.0437241139323522,0.06925405421142483,0.00011230113426096021,0.0005531537184624282,0.0004644416259371694,0.0001369296775469251,7.987564523570631e-05,7.987564523570631e-05,0.0001483404840091689
0.04391204531309873,0.06964349753890907,0.0001146037297916743,0.000554851196916197,0.0004673912877587463,0.0001376308668797693,8.02846723465321e-05,8.02846723465321e-05,0.00014910010578641678
0.04410039694373229,0.0700338323976102,0.00011691640185496034,0.0005565507692184068,0.0004703485584642808,0.00013833365408505617,8.06946315496161e-05,8.06946315496161e-05,0.0001498614585921442
0.044289090723465194,0.07042489701286975,0.00011923822131992926,0.0005582517260920003,0.0004733122147795992,0.0001390377478782318,8.110535292896855e-05,8.110535292896855e-05,0.00015062422686808446
0.0444780523629516,0.0708165374838636,0.00012156829999697591,0.0005599533947078766,0.0004762810920508171,0.00013974287116028507,8.151667484349963e-05,8.151667484349963e-05,0.00015138811042364218
0.04466721127289402,0.07120860755439908,0.0001239057896382389,0.0005616551375396913,0.0004792540825781204,0.00014044876060445902,8.192844368593443e-05,8.192844368593443e-05,0.00015215282398816396
0.044856500448241424,0.07160096837451234,0.00012624988087066465,0.0005633563511845244,0.00048223013387701895,0.00014115516622642318,8.23405136320802e-05,8.23405136320802e-05,0.0001529180967452918
0.045045856349198485,0.07199348825539093,0.00012859980207603487,0.0005650564651605845,0.00048520824688612406,0.0001418618509424546,8.275274638309851e-05,8.275274638309851e-05,0.00015368367185432583
0.045235218780123605,0.07238604241985389,0.00013095481823077306,0.0005667549406917626,0.0004881874741383125,0.000142568590119646,8.316501090312684e-05,8.316501090312684e-05,0.00015444930596294985
0.04542453076726272,0.0727785127503513,0.00013331422971691234,0.0005684512694876129,0.0004911669179101252,0.00014327517112167437,8.357718315431005e-05,8.357718315431005e-05,0.00015521476871514726
0.04561373843614603,0.07317078753619688,0.00013567737111428208,0.0005701449725262024,0.0004941457283623966,0.00014398139285321494,8.398914583104205e-05,8.398914583104205e-05,0.00015597984225764955
0.04580279088936506,0.07356276122152176,0.0001380436099827529,0.0005718355988462399,0.0004971231016834137,0.00014468706530567906,8.440078809497946e-05,8.440078809497946e-05,0.000156744320747819
0.04599164008534812,0.07395433415523046,0.00014041234564226386,0.0005735227243539628,0.0005000982782443655,0.00014539200910658297,8.481200531217342e-05,8.481200531217342e-05,0.00015750800986546491
0.04618024071866208,0.07434541234405478,0.00014278300795733686,0.0005752059506494144,0.0005030705407754457,0.00014609605507451883,8.522269879346933e-05,8.522269879346933e-05,0.00015827072633072878
0.046368550102286646,0.0747359072096321,0.00014515505613185928,0.0005768849038759884,0.0005060392125697019,0.00014679904378139553,8.56327755391474e-05,8.56327755391474e-05,0.0001590322974298452
0.046556528052234765,0.07512573535038382,0.00014752797751907664,0.0005785592335964376,0.0005090036557205995,0.0001475008251233456,8.604214798861828e-05,8.604214798861828e-05,0.00015979256055029113
0.046744136774826944,0.07551481830883426,0.00014990128645098376,0.0005802286116979405,0.0005119632693982378,0.00014820125790145005,8.645073377584586e-05,8.645073377584586e-05,0.0001605513627265709
0.04693134075686933,0.07590308234488967,0.00015227452309062237,0.0005818927313282827,0.0005149174881682589,0.00014890020941321538,8.685845549104232e-05,8.685845549104232e-05,0.00016130856019765005
0.047118106658933345,0.07629045821548952,0.00015464725231018614,0.0005835513058647335,0.0005178657803566716,0.0001495975550555453,8.72652404490681e-05,8.72652404490681e-05,0.00016206401797684079
0.04730440321188901,0.07667688096094825,0.00015701906259729093,0.0005852040679167849,0.0005208076464631043,0.00015029317793977733,8.767102046487011e-05,8.767102046487011e-05,0.00016281760943475879
0.04749020111680412,0.07706228969822146,0.00015938956499128836,0.0005868507683635515,0.0005237426176243663,0.0001509869685192057,8.807573163620335e-05,8.807573163620335e-05,0.00016356921589580624
0.04767547294828555,0.07744662742125769,0.0001617583920510713,0.000588491175426312,0.0005266702541296444,0.0001516788242293803,8.847931413380518e-05,8.847931413380518e-05,0.00016431872624849536
0.04786019306130891,0.07782984080853378,0.00016412519685544676,0.0005901250737763981,0.0005295901439881787,0.00015236864914135525,8.88817119991239e-05,8.88817119991239e-05,0.00016506603656980156
0.04804433750155559,0.07821188003781543,0.00016648965203682002,0.0005917522636784011,0.0005325019015498401,0.00015305635362796328,8.928287294964524e-05,8.928287294964524e-05,0.0001658110497636269
0.04822788391925361,0.07859269860813817,0.00016885144884864675,0.0005933725601684572,0.0005354051661786695,0.00015374185404310503,8.968274819181127e-05,8.968274819181127e-05,0.0001665536752133638
0.04841081148649894,0.07897225316896234,0.00017121029626685825,0.0005949857922672087,0.0005382996009791302,0.00015442507241396935,9.008129224148213e-05,9.008129224148213e-05,0.00016729382844846684
0.04859310081801724,0.07935050335642162,0.00017356592012525096,0.0005965918022268887,0.0005411848915745538,0.00015510593614603864,9.047846275185589e-05,9.047846275185589e-05,0.00016803143082487522
0.048774733895311985,0.07972741163655489,0.00017591806228464292,0.0005981904448118571,0.0005440607449370439,0.0001557843777406805,9.087422034873028e-05,9.087422034873028e-05,0.00016876640921907054
0.048955693994133374,0.08010294315538792,0.00017826647983544352,0.0005997815866118207,0.0005469268882679066,0.00015646033452508377,9.126852847296554e-05,9.126852847296554e-05,0.00016949869573550745
0.049135965615192775,0.0804770655957104,0.0001806109443331497,0.0006013651053868852,0.0005497830679275292,0.00015713374839426087,9.166135322998552e-05,9.166135322998552e-05,0.00017022822742711598
0.049315534418039486,0.08084974904037857,0.0001829512410661674,0.0006029408894435321,0.0005526290484134987,0.00015780456556480947,9.205266324613887e-05,9.205266324613887e-05,0.00017095494602854363
0.04949438715801114,0.08122096584196045,0.0001852871683552682,0.000604508837040559,0.0005554646113856517,0.0001584727363401037,9.244242953172716e-05,9.244242953172716e-05,0.00017167879770177904
0.04967251162616361,0.08159069049853122,0.00018761853688391335,0.0006060688558239906,0.0005582895547366747,0.00015913821488656727,9.283062535049759e-05,9.283062535049759e-05,0.00017239973279378125
0.049849896592083484,0.08195889953541897,0.0001899451690586186,0.0006076208622899452,0.0005611036917068065,0.00015980095902066942,9.32172260953905e-05,9.32172260953905e-05,0.00017311770560572525
0.050026531749483474,0.08232557139269617,0.00019226689839848665,0.0006091647812744236,0.0005639068500411614,0.00016046093000627245,9.360220917032561e-05,9.360220917032561e-05,0.00017383267417346186
0.05020240766447992,0.08269068631820906,0.00019458356895299864,0.0006107005454689868,0.000566698871188163,0.00016111809236195893,9.398555387780938e-05,9.398555387780938e-05,0.00017454460005878887
0.05037751572645075,0.083054226265936,0.00019689503474713273,0.0006122280949612859,0.0005694796095375637,0.00016177241367795926,9.43672413121429e-05,9.43672413121429e-05,0.00017525344815112257
0.050551848101372594,0.08341617479946636,0.0001992011592528607,0.0006137473767994204,0.0005722489316965225,0.0001624238644423053,9.474725425801143e-05,9.474725425801143e-05,0.00017595918647916411
0.05072539768753627,0.0837765170003915,0.0002015018148860658,0.0006152583445791066,0.0005750067158022249,0.0001630724178758342,9.512557709423662e-05,9.512557709423662e-05,0.00017666178603215375
0.050898158073541123,0.08413523938140366,0.00020379688252792515,0.0006167609580526638,0.000577752850869536,0.00016371804977567388,9.550219570247644e-05,9.550219570247644e-05,0.00017736122059031342
0.05107012349847018,0.08449232980390028,0.00020608625106980152,0.0006182551827588385,0.0005804872361722085,0.00016436073836684556,9.587709738065992e-05,9.587709738065992e-05,0.00017805746656408274
0.05124128881415021,0.08484777739989624,0.00020836981698070102,0.0006197409896725153,0.0005832097806561838,0.00016500046416162697,9.625027076094907e-05,9.625027076094907e-05,0.0001787505028417626
0.05141164944940291,0.08520157249804988,0.0002106474838963639,0.0006212183548733855,0.0005859204023835693,0.00016563720982632732,9.662170573202427e-05,9.662170573202427e-05,0.00017944031064518796
0.05158120137619572,0.0855537065536156,0.0002129191622290748,0.0006226872592326739,0.0005886190280058939,0.00016627096005513475,9.699139336549528e-05,9.699139336549528e-05,0.0001801268733930627
0.05174994107760382,0.0859041720821387,0.0002151847687972953,0.0006241476881170533,0.0005913055922652998,0.0001669017014507066,9.735932584624554e-05,9.735932584624554e-05,0.00018081017657159887
0.051917865517496976,0.08625296259671614,0.00021744422647424478,0.0006255996311089015,0.0005939800375223528,0.00016752942241118234,9.772549640652304e-05,9.772549640652304e-05,0.00018149020761211424
0.05208497211186853,0.08660007254865104,0.00021969746385457824,0.000627043081742093,0.0005966423133092066,0.00016815411302331052,9.80898992635978e-05,9.80898992635978e-05,0.0001821669557752531
0.052251258701725936,0.08694549727133595,0.0002219444149383349,0.0006284780372525403,0.0005992923759068961,0.0001687757649613916,9.845252956081176e-05,9.845252956081176e-05,0.00018284041204150758
0.05241672352746593,0.08728923292720467,0.00022418501883135616,0.0006299044983427374,0.0006019301879455759,0.00016939437139174834,9.88133833118532e-05,9.88133833118532e-05,0.0001835105690077274
0.05258136520465975,0.08763127645760033,0.0002264192194613986,0.0006313224689595832,0.0006045557180265704,0.00017000992688244912,9.917245734809534e-05,9.917245734809534e-05,0.00018417742078931994
0.05274518270117736,0.0879716255354112,0.00022864696530919572,0.0006327319560847949,0.0006071689403651397,0.00017062242731801723,9.95297492688434e-05,9.95297492688434e-05,0.00018484096292785204
0.05290817531558197,0.08831027852033418,0.00023086820915374588,0.0006341329695372534,0.0006097698344529163,0.0001712318698188721,9.988525739434207e-05,9.988525739434207e-05,0.00018550119230377815
0.053070342656729656,0.08864723441662992,0.00023308290783113534,0.0006355255217866467,0.0006123583847390047,0.00017183825266525962,0.00010023898072140145,0.00010023898072140145,0.0001861581070540313
0.05323168462451119,0.0889824928332403,0.00023529102200622946,0.000636909627777812,0.0006149345803287838,0.00017244157522543717,0.00010059091888150502,0.00010059091888150502,0.00018681170649422364
0.05339220139167627,0.08931605394614506,0.00023749251595659262,0.0006382853047651987,0.0006174984146994918,0.0001730418378878911,0.00010094107210126981,0.00010094107210126981,0.0001874619910452154
0.05355189338668311,0.08964791846283873,0.00023968735736802554,0.0006396525721569087,0.0006200498854317159,0.00017363904199737417,0.00010128944116513495,0.00010128944116513495,0.00018810896216382207
0.05371076127751871,0.08997808758881606,0.0002418755171411313,0.0006410114513677894,0.0006225889939559453,0.00017423318979455958,0.00010163602738015976,0.00010163602738015976,0.00018875262227743958
0.05386880595643789,0.09030656299595802,0.00024405696920835077,0.0006423619656810869,0.0006251157453133926,0.0001748242843591185,0.00010198083254281913,0.00010198083254281913,0.00018939297472237842
0.05402602852557185,0.09063334679271627,0.0002462316903609299,0.0006437041401181848,0.000627630147930318,0.0001754123295560371,0.00010232385890768832,0.00010232385890768832,0.00019003002368570687
0.05418243028335875,0.09095844149599941,0.00024839966008530695,0.0006450380013159836,0.0006301322134051329,0.00017599732998499753,0.00010266510915791523,0.00010266510915791523,0.00019066377415041404
0.054338012711752114,0.09128185000466767,0.00025056119225101573,0.0006463629137263267,0.0006326222881501773,0.00017657929093265674,0.00010300458637738311,0.00010300458637738311,0.00019129423184371152
0.05449277746416404,0.09160357557454875,0.0002527173239395069,0.0006476768015573299,0.0006351014421773818,0.00017715821832766445,0.00010334229402447094,0.00010334229402447094,0.0001919214031883032
0.05464672635410317,0.09192362179489132,0.0002548687440410198,0.0006489782912010835,0.0006375703976547708,0.0001777341186982696,0.00010367823590732394,0.00010367823590732394,0.00019254529525645876
0.05479986134446893,0.09224199256617653,0.0002570154043545413,0.0006502674886764446,0.0006400291399686706,0.0001783069991323741,0.00010401241616055157,0.00010401241616055157,0.00019316591572673866
0.05495218453746577,0.09255869207921298,0.0002591572590941534,0.000651544500279167,0.0006424776571947655,0.0001788768672398962,0.0001043448392232728,0.0001043448392232728,0.00019378327284322094
0.05510369816510286,0.09287372479544345,0.00026129426477569824,0.0006528094324904213,0.0006449159399517835,0.00017944373111731702,0.00010467550981843493,0.00010467550981843493,0.00019439737537709347
0.05525440458024661,0.09318709542839573,0.00026342638010920435,0.0006540623918917851,0.0006473439812631082,0.00018000759931428774,0.00010500443293333453,0.00010500443293333453,0.00019500823259047844
0.05540430624819503,0.09349880892621422,0.00026555356589678134,0.0006553034850863026,0.0006497617764258961,0.0001805684808021819,0.00010533161380127279,0.00010533161380127279,0.00019561585420236377
0.05555340573874474,0.09380887045521082,0.0002676757849357083,0.0006565328186252334,0.0006521693228872961,0.0001811263849444845,0.00010565705788428265,0.00010565705788428265,0.00019622025035652494
0.05570170571872259,0.09411728538437826,0.00026979300192645194,0.0006577504989401352,0.0006545666201273885,0.00018168132146891374,0.00010598077085686636,0.00010598077085686636,0.00019682143159132327
0.05584920894495605,0.09442405927081159,0.00027190518338536225,0.0006589566322799456,0.000656953669548485,0.00018223330044117773,0.00010630275859068701,0.00010630275859068701,0.0001974194088112759
0.055995918257657123,0.09472919784598613,0.0002740122975618078,0.0006601513246527468,0.0006593304743704382,0.00018278233224027388,0.00010662302714015977,0.00010662302714015977,0.00019801419326029673
0.05614183657419654,0.09503270700284347,0.00027611431435952126,0.0006613346817719193,0.0006616970395316448,0.00018332842753524374,0.00010694158272889219,0.00010694158272889219,0.0001986057964965141
0.05628696688324594,0.0953345927836396,0.00027821120526194096,0.0006625068090064037,0.000664053371595423,0.00018387159726329918,0.00010725843173692453,0.00010725843173692453,0.00019919423036857416
0.05643131223926707,0.09563486136851167,0.0002803029432613384,0.0006636678113348109,0.0006663994786614794,0.00018441185260924364,0.00010757358068872547,0.00010757358068872547,0.00019977950699334731
0.05657487575732814,0.09593351906472242,0.00028238950279154036,0.0006648177933031352,0.000668735370282183,0.00018494920498611286,0.00010788703624189919,0.00010788703624189919,0.00020036163873495566
0.056717660608228554,0.09623057229654337,0.0002844708596640553,0.0006659568589858369,0.0006710610573833839,0.00018548366601696628,0.00010819880517656367,0.00010819880517656367,0.00020094063818504684
0.05685967001391447,0.0965260275957403,0.0002865469910074298,0.0006670851119500832,0.0006733765521895308,0.00018601524751776221,0.00010850889438536129,0.00010850889438536129,0.00020151651814424244
0.05700090724316825,0.09681989159262624,0.0002886178752096651,0.000668202655222937,0.0006756818681528465,0.00018654396148125592,0.00010881731086406596,0.00010881731086406596,0.00020208929160469395
0.05714137560755625,0.09711217100764961,0.0002906834918635352,0.0006693095912613085,0.0006779770198863436,0.00018706982006186045,0.00010912406170275194,0.00010912406170275194,0.0002026589717336822
0.05728107845761981,0.09740287264348625,0.0002927438217146542,0.000670406021924488,0.0006802620231004647,0.00018759283556141483,0.000109429154077492,0.000109429154077492,0.00020322557185819946
0.05741991005406146,0.09769211214679256,0.0002947992026605342,0.0006714920484490905,0.0006825368945431502,0.00018811302041580818,0.00010973259524255478,0.00010973259524255478,0.0002037891054504589
0.057557686005875394,0.09798008365644456,0.0002968502329852266,0.0006725677714262578,0.0006848016519431432,0.00018863038718240952,0.00011003439252307223,0.00011003439252307223,0.00020434958611427703
0.057694336449168646,0.09826686724469029,0.0002988971416174523,0.0006736332907809668,0.0006870563139563538,0.00018914494852825643,0.0001103345533081496,0.0001103345533081496,0.00020490702757227784
0.057829875476211275,0.09855245938195917,0.0003009398850940154,0.0006746887057533065,0.000689300900115113,0.00018965671721895945,0.00011063308504439302,0.00011063308504439302,0.00020546144365387277
0.057964316952077065,0.09883685683770997,0.0003029784214507612,0.0006757341148815936,0.0006915354307801567,0.00019016570610827946,0.0001109299952298297,0.0001109299952298297,0.00020601284828396948
0.058097674517312806,0.09912005666971402,0.000305012710174351,0.0006767696159872053,0.0006937599270951888,0.0001906719281283403,0.00011122529140819851,0.00011122529140819851,0.0002065612554723687
0.058229961590690334,0.09940205621374738,0.00030704271215599655,0.0006777953061610124,0.0006959744109438798,0.00019117539628043837,0.00011151898116358907,0.00011151898116358907,0.00020710667930380828
0.05836119137203042,0.09968285307367478,0.00030906838964706246,0.000678811281751309,0.0006981789049091674,0.0001916761236264153,0.00011181107211540893,0.00011181107211540893,0.00020764913392861661
0.0584913768450879,0.0999624451119083,0.000311089706216452,0.0006798176383531346,0.000700373432234731,0.00019217412328056063,0.00011210157191366037,0.00011210157191366037,0.00020818863355394072
0.05862053078048868,0.10024083044022518,0.0003131066267096918,0.0006808144707988965,0.0007025580167885185,0.0001926694084020131,0.00011239048823450766,0.00011239048823450766,0.00020872519243551424
0.058748665738709925,0.10051800741092909,0.00031511911720963836,0.0006818018731502044,0.0007047326830282132,0.00019316199218763244,0.00011267782877611895,0.00011267782877611895,0.0002092588248699352
0.05887579407309525,0.10079397460834051,0.00031712714499873177,0.0006827799386908332,0.0007068974559685319,0.0001936518878653126,0.0001129636012547657,0.0001129636012547657,0.00020978954518742206
0.05900192793289757,0.10106873084060229,0.0003191306785227241,0.0006837487599207363,0.0007090523611502544,0.00019413910868771225,0.00011324781340116548,0.00011324781340116548,0.00021031736774502165
0.05912707926634277,0.10134227513178694,0.000321129687355816,0.0006847084285510389,0.0007111974246108865,0.00019462366792637696,0.00011353047295705323,0.00011353047295705323,0.00021084230692024176
0.05925125982370808,0.10161460671429323,0.0003231241421671362,0.0006856590354999403,0.0007133326728568663,0.00019510557886623028,0.00011381158767196767,0.00011381158767196767,0.00021136437710508286
0.05937448116040904,0.10188572502151955,0.0003251140146885026,0.000686600670889464,0.0007154581328372307,0.00019558485480041253,0.00011409116530024066,0.00011409116530024066,0.00021188359270044697
0.059496754640090396,0.10215562968080291,0.00032709927768340716,0.0006875334240429946,0.0007175738319186574,0.00019606150902544604,0.00011436921359817687,0.00011436921359817687,0.00021239996811089993
0.05961809143771558,0.10242432050661246,0.0003290799049171672,0.0006884573834835458,0.0007196797978618088,0.00019653555483670863,0.00011464574032141338,0.00011464574032141338,0.00021291351773976774
0.05973850254265066,0.10269179749398641,0.00033105587112819206,0.0006893726369327074,0.0007217760587989056,0.00019700700552419625,0.00011492075322244782,0.00011492075322244782,0.000213424255984546
0.05985799876173885,0.10295806081220331,0.000333027152000313,0.000690279271310222,0.0007238626432124605,0.00019747587436855818,0.00011519426004832561,0.00011519426004832561,0.00021393219723260474
0.059976590722361625,0.10322311079867713,0.0003349937241361298,0.0006911773727341466,0.0007259395799151105,0.00019794217463738894,0.00011546626853847688,0.00011546626853847688,0.0002144373558571714
0.06009428887548355,0.1034869479530676,0.0003369555650313269,0.0006920670265215545,0.000728006898030484,0.00019840591958176137,0.00011573678642269415,0.00011573678642269415,0.00021493974621357488
0.060211103498677414,0.10374957293159655,0.00033891265304991685,0.0006929483171897386,0.0007300646269750487,0.00019886712243298636,0.00011600582141924206,0.00011600582141924206,0.00021543938263573527
0.060327044699127384,0.10401098654156256,0.00034086496740036914,0.0006938213284578789,0.0007321127964408839,0.00019932579639958688,0.00011627338123309237,0.00011627338123309237,0.00021593627943288583
0.060442122416607395,0.10427118973604506,0.0003428124881125847,0.0006946861432491363,0.0007341514363793277,0.00019978195466447218,0.00011653947355427544,0.00011653947355427544,0.00021643045088651157
0.06055634642643278,0.10453018360879124,0.0003447551960156793,0.0006955428436931454,0.0007361805769854502,0.00020023561038230194,0.00011680410605634281,0.00011680410605634281,0.00021692191124749382
0.06066972634238316,0.10478796938927763,0.00034669307271653984,0.0006963915111288679,0.0007382002486833079,0.0002006867766770274,0.00011706728639493265,0.00011706728639493265,0.00021741067473344638
0.06078227161959474,0.10504454843793996,0.00034862610057911984,0.0006972322261077864,0.0007402104821119358,0.00020113546663960024,0.00011732902220643348,0.00011732902220643348,0.00021789675552623365
0.06089399155742064,0.10529992224156444,0.0003505542627044411,0.0006980650683974032,0.0007422113081120386,0.00020158169332583876,0.00011758932110673929,0.00011758932110673929,0.0002183801677696587
0.06100496689323242,0.10555402107035562,0.00035247729041517,0.0006988901169850266,0.0007442027577133392,0.0002020254697544419,0.00011784819069009112,0.00011784819069009112,0.00021886092556731209
0.06111530366468627,0.1058067499530225,0.0003543948243723016,0.0006997074500818144,0.000746184862122553,0.00020246680890514252,0.00011810563852799981,0.00011810563852799981,0.0002193390429805711
0.061225033401883434,0.10605808813138426,0.0003563067663862384,0.0007005171451270605,0.0007481576527119505,0.00020290572371699152,0.00011836167216824507,0.00011836167216824507,0.00021981453402674086
0.06133415933688048,0.10630804301085586,0.0003582131181001143,0.0007013192787926947,0.000750121161008478,0.0002033422270867651,0.00011861629913394632,0.00011861629913394632,0.00022028741267732891
0.06144268469074798,0.10655662197167447,0.00036011388147926037,0.0007021139269879849,0.0007520754186834055,0.00020377633186748772,0.00011886952692270118,0.00011886952692270118,0.00022075769285644507
0.061550612673228554,0.10680383236811615,0.00036200905880128735,0.0007029011648644189,0.0007540204575424734,0.00020420805086706346,0.00011912136300578702,0.00011912136300578702,0.0002212253884393188
0.061657946482420414,0.10704968152777107,0.0003638986526465729,0.0007036810668207511,0.0007559563095165114,0.00020463739684701038,0.00011937181482742274,0.00011937181482742274,0.00022169051325092798
0.06176468930448502,0.10729417675087387,0.0003657826658891316,0.0007044537065081978,0.0007578830066525029,0.0002050643825212905,0.00011962088980408612,0.00011962088980408612,0.0002221530810647314
0.06187084431337731,0.10753732530968581,0.00036766110168785017,0.0007052191568357668,0.0007598005811050727,0.00020548902055523015,0.00011986859532388426,0.00011986859532388426,0.00022261310560149936
0.06197641467059717,0.10777913444792553,0.0003695339634780687,0.0007059774899757072,0.0007617090651283744,0.00020591132356452584,0.00012011493874597341,0.00012011493874597341,0.00022307060052823637
0.06208140352496089,0.10801961138024556,0.00037140125496348987,0.0007067287773690683,0.0007636084910683558,0.00020633130411432883,0.00012035992740002516,0.00012035992740002516,0.00022352557945718961
0.06218581401239134,0.10825876329175191,0.00037326298010840065,0.0007074730897313537,0.0007654988913553834,0.000206748974718406,0.00012060356858573684,0.00012060356858573684,0.00022397805594493987
0.06228964925572586,0.10849659733756392,0.00037511914313019144,0.0007082104970582606,0.0007673802984972041,0.00020716434783837054,0.00012084586957238284,0.00012084586957238284,0.00022442804349156813
0.06239291236454066,0.10873312064241217,0.0003769697484921562,0.0007089410686314946,0.0007692527450722317,0.00020757743588297847,0.00012108683759840411,0.00012108683759840411,0.0002248755555398934
0.06249560643499073,0.10896834030027182,0.00037881480089656147,0.00070966487302465,0.0007711162637231342,0.00020798825120748828,0.00012132647987103485,0.00012132647987103485,0.00022532060547477903
0.06259773454966452,0.10920226337402977,0.00038065430527796986,0.0007103819781091447,0.0007729708871507115,0.00020839680611307854,0.00012156480356596249,0.00012156480356596249,0.0002257632066225018
0.06269929977745217,0.10943489689518295,0.00038248826679680655,0.000711092451060206,0.0007748166481080452,0.00020880311284632018,0.00012180181582702011,0.00012180181582702011,0.00022620337225018024
0.06280030517342669,0.10966624786356625,0.0003843166908331557,0.0007117963583628948,0.0007766535793949088,0.0002092071835987006,0.0001220375237659087,0.0001220375237659087,0.00022664111556525905
0.06290075377873734,0.10989632324710835,0.00038613958298077777,0.0007124937658181636,0.0007784817138524213,0.00020960903050619645,0.00012227193446194792,0.00012227193446194792,0.0002270764497150462
0.06300064862051431,0.11012512998161315,0.0003879569490413344,0.0007131847385489414,0.0007803010843579362,0.0002100086656488908,0.00012250505496185296,0.00012250505496185296,0.0002275093877862984
0.0630999927117839,0.11035267497056614,0.00038976879501881345,0.000713869341006239,0.0007821117238201487,0.00021040610105063434,0.0001227368922795367,0.0001227368922795367,0.0002279399428048539
0.06319878905139403,0.11057896508496333,0.0003915751271141432,0.0007145476369752679,0.0007839136651744146,0.0002108013486787454,0.00012296745339593481,0.00012296745339593481,0.00022836812773530755
0.06329704062394889,0.11080400716316174,0.0003933759517199871,0.0007152196895815698,0.000785706941378266,0.00021119442044374858,0.00012319674525885336,0.00012319674525885336,0.00022879395548072766
0.06339475039975247,0.11102780801075038,0.0003951712754157111,0.0007158855612971502,0.0007874915854071175,0.00021158532819914739,0.000123424774782836,0.000123424774782836,0.00022921743888240973
0.0634919213347604,0.1112503744004397,0.00039696110496251495,0.0007165453139466103,0.0007892676302501511,0.00021197408374123126,0.0001236515488490516,0.0001236515488490516,0.00022963859071966725
0.06358855637053958,0.11147171307196914,0.0003987454472987196,0.0007171990087132759,0.0007910351089063696,0.0002123606988089125,0.00012387707430519895,0.00012387707430519895,0.00023005742370965524
0.06368465843423479,0.11169183073203123,0.0004005243095352048,0.0007178467061453174,0.0007927940543808152,0.00021274518508359282,0.00012410135796542916,0.00012410135796542916,0.0002304739505072256
0.06378023043854263,0.11191073405421119,0.00040229769895098945,0.0007184884661618579,0.0007945444996809371,0.0002131275541890571,0.00012432440661028332,0.00012432440661028332,0.00023088818370481192
0.0638752752816913,0.11212842967894132,0.00040406562298894646,0.0007191243480590643,0.0007962864778131097,0.0002135078176913925,0.00012454622698664564,0.00012454622698664564,0.0002313001358323419
0.06396979584742668,0.11234492421346903,0.0004058280892516497,0.0007197544105162218,0.000798020021779287,0.00021388598709893149,0.00012476682580771006,0.00012476682580771006,0.00023170981935717583
0.064063795005004,0.11256022423183763,0.000407585105497344,0.0007203787116017855,0.000799745164573789,0.00021426207386221748,0.0001249862097529602,0.0001249862097529602,0.000232117246684069
0.06415727560918466,0.11277433627487919,0.0004093366796360339,0.0007209973087794085,0.0008014619391802162,0.00021463608937399137,0.00012520438546816164,0.00012520438546816164,0.00023252243015515738
0.0642502405002379,0.1129872668502187,0.0004110828197256867,0.0007216102589139432,0.0008031703785684808,0.0002150080449691977,0.00012542135956536535,0.00012542135956536535,0.0002329253820499642
0.06434269250394735,0.11319902243228869,0.0004128235339685438,0.0007222176182774137,0.0008048705156919538,0.00021537795192500878,0.0001256371386229218,0.0001256371386229218,0.00023332611458542623
0.06443463443162152,0.11340960946235368,0.0004145588307075353,0.0007228194425549573,0.0008065623834847204,0.0002157458214608669,0.0001258517291855057,0.0001258517291855057,0.00023372463991593918
0.06452606908010856,0.11361903434854394,0.00041628871842279604,0.0007234157868507338,0.0008082460148589377,0.00021611166473854197,0.0001260651377641495,0.0001260651377641495,0.00023412097013342052
0.06461699923181469,0.11382730346589774,0.0004180132057282746,0.0007240067056937991,0.0008099214427022936,0.00021647549286220414,0.00012627737083628575,0.00012627737083628575,0.00023451511726738786
0.06470742765472612,0.11403442315641173,0.000419732301368436,0.0007245922530439443,0.0008115886998755561,0.0002168373168785109,0.00012648843484579803,0.00012648843484579803,0.0002349070932850535
0.0647973571024343,0.11424039972909869,0.00042144601421505043,0.0007251724822974959,0.0008132478192102157,0.0002171971477767069,0.00012669833620307903,0.00012669833620307903,0.00023529691009143252
0.06488679031416417,0.1144452394600525,0.00042315435326406695,0.0007257474462930789,0.0008148988335062124,0.00021755499648873605,0.00012690708128509605,0.00012690708128509605,0.0002356845795294641
0.06497573001480539,0.11464894859251946,0.0004248573276325676,0.000726317197317337,0.0008165417755297426,0.0002179108738893654,0.00012711467643546315,0.00012711467643546315,0.0002360701133801459
0.06506417891494601,0.11485153333697584,0.00042655494655579885,0.0007268817871106162,0.0008181766780111478,0.00021826479079631924,0.00012732112796451958,0.00012732112796451958,0.00023645352336267922
0.06515213971090883,0.11505299987121097,0.00042824721938427776,0.0007274412668726021,0.000819803573642875,0.00021861675797042344,0.0001275264421494137,0.0001275264421494137,0.00023683482113462547
0.06523961508478997,0.11525335434041573,0.00042993415558096877,0.0007279956872679171,0.0008214224950775095,0.0002189667861157585,0.00012773062523419246,0.00012773062523419246,0.00023721401829207176
0.0653266077044996,0.11545260285727595,0.0004316157647185316,0.0007285450984316732,0.000823033474925877,0.00021931488587982197,0.00012793368342989617,0.00012793368342989617,0.0002375911263698072
0.0654131202238047,0.11565075150207028,0.00043329205647663185,0.00072908954997498,0.0008246365457552086,0.00021966106785369817,0.00012813562291465728,0.00012813562291465728,0.0002379661568415064
0.06549915528237357,0.11584780632277253,0.0004349630406393186,0.0007296290909904095,0.0008262317400873723,0.0002200053425722358,0.00012833644983380424,0.00012833644983380424,0.00023833912111992218
