t,AGB+OB,AGB+OB_rate
3094365.08989899,0.033623483064941194,2.4747464324034858e-08
3125884.7224242426,0.034409287714496486,2.5113818095785534e-08
3157404.3549494953,0.03520666595844937,2.5481838012453863e-08
3188923.987474748,0.03601567016857535,2.585151490514956e-08
3220443.62,0.03683635242986872,2.622283974577325e-08
3226399.8981420924,0.036992752480500685,2.629319355586264e-08
3232473.2442950285,0.0371526581698059,2.6364990344261555e-08
3238558.0228601387,0.037313302328161754,2.643698318259299e-08
3244654.255357705,0.037474688365932166,2.650917260619548e-08
3250761.963348501,0.03763681970923013,2.6581559151869124e-08
3256881.168433891,0.037799699799991114,2.66541433578799e-08
3263011.892255904,0.03796333209604602,2.6726925763963607e-08
3269154.1564972983,0.03812772007119429,2.6799906911329738e-08
3275307.982881669,0.0382928672152785,2.6873087342665908e-08
3281473.393173484,0.03845877703425731,2.6946467602141344e-08
3287650.409178186,0.038625453050280596,2.7020048235411273e-08
3293839.052742265,0.03879289880176408,2.7093829789620905e-08
3300039.3457533275,0.038961117843464246,2.7167812813409434e-08
3306251.3101402004,0.03913011374655452,2.724199785691438e-08
3312474.9678729707,0.039299890098700045,2.7316385471775284e-08
3318710.340963087,0.039470450504134495,2.7390976211138056e-08
3324957.4514634325,0.03964179858373646,2.7465770629659056e-08
3331216.321468404,0.03981393797510636,2.7540769283509204e-08
3337486.9731139783,0.03998687233264331,2.7615972730377996e-08
3343769.428577825,0.04016060532762368,2.769138152947806e-08
3350063.710079338,0.04033514064827773,2.776699624154876e-08
3356369.839879744,0.04051048199986873,2.7842817428860693e-08
3362687.840282175,0.040686633104771455,2.7918845655219822e-08
3369017.733631739,0.04086359770255096,2.7995081485971574e-08
3375359.5423156247,0.04104137955004275,2.8071525488005346e-08
3381713.288763145,0.04121998242143144,2.8148178229758265e-08
3388952.87298926,0.04142407996594943,2.823559689969007e-08
3398151.8032001667,0.041684328708291,2.8346796134016345e-08
3407375.7028692425,0.0419463115767814,2.845843330028208e-08
3416624.6397732724,0.042210040126494944,2.8570510123178953e-08
3425898.681873006,0.04247552598950112,2.8683028334190852e-08
3435197.897313663,0.04274278087537784,2.8795989671620668e-08
3444522.3544254387,0.04301181657172801,2.8909395880617236e-08
3453872.1217240007,0.04328264494469926,2.9023248713202206e-08
3463247.2679110025,0.043555277939507676,2.9137549928297276e-08
3472647.861874559,0.04382972758096375,2.9252301291750936e-08
3482073.972689796,0.04410600597400402,2.9367504576366358e-08
3491525.669619329,0.04438412530422417,2.94831615619284e-08
3501003.0221137768,0.04466304376787887,2.937683416326923e-08
3510506.099812277,0.04494098996301631,2.911920342701688e-08
3520034.9725429933,0.04521724644748175,2.886383239944078e-08
3529589.7103236374,0.04549182349657393,2.8610701260377234e-08
3539170.3833619547,0.04576473132311425,2.8359790363508123e-08
3548777.062056283,0.04603598007782788,2.8111080234834834e-08
3558409.8169960417,0.04630557984972057,2.7864551571167628e-08
3568068.7189622563,0.04657354066645408,2.762018523862723e-08
3577753.838928081,0.04683987249471929,2.737796227115984e-08
3587465.248059317,0.04710458524060682,2.7137863869065075e-08
3597203.017714938,0.04736768874997562,2.6899871397536873e-08
3606967.219447621,0.04762919280881938,2.6663966385216974e-08
3616757.9250042415,0.047889107143629726,2.6430130522762137e-08
3626575.2063264474,0.0481474414217593,2.6198345661421838e-08
3636419.135551154,0.04840420525178044,2.596859381163061e-08
3646289.785011089,0.04865940818384301,2.5740857141611375e-08
3656187.227235313,0.048913059710029384,2.5515117975991753e-08
3666111.534949772,0.049165169264707986,2.529135879443181e-08
3676062.781077792,0.049415746224883254,2.506956223026509e-08
3686041.0387406647,0.04966479991054572,2.4849711069149634e-08
3696046.381258154,0.049912339585017874,2.4631788247732593e-08
3706078.8821490416,0.05015837445529898,2.4415776852325732e-08
3716138.615131668,0.0504029136724075,2.4201660117592788e-08
3726225.654124474,0.050645966331721574,2.3989421425248063e-08
3736340.073246551,0.050887541473317435,2.37790443027667e-08
3746481.9468181552,0.051127648082305015,2.357051242210665e-08
3756651.3493613,0.05136629508916328,2.3363809598440522e-08
3766848.355600272,0.051603491370071634,2.3158919788900096e-08
3777073.040462191,0.05183924574724041,2.2955827091330912e-08
3787325.4790775534,0.052073566989238776,2.2754515743058222e-08
3797605.7467807946,0.05230646381132128,2.255497011966341e-08
3807913.9191108393,0.05253794487575185,2.2357174733771347e-08
3818250.0718116337,0.05276801879212555,2.2161114233848845e-08
3828614.280832745,0.05299669411768983,2.1966773403012355e-08
3839006.62232989,0.053223979357662085,2.1774137157847463e-08
3849427.172665499,0.053449882965546265,2.158319054723817e-08
3859876.008409284,0.05367441334344734,2.139391875120635e-08
3870353.206338791,0.05389757884238371,2.12063070797617e-08
3880858.843439983,0.05411938776259824,2.1020340971761267e-08
3891392.996907768,0.05433984835386617,2.0836005993780003e-08
3901955.7441466106,0.05455896881580298,2.0653287838989696e-08
3912547.1627710783,0.05477675729816888,2.0472172326049075e-08
3923167.3306064126,0.054993221901172,2.0292645398003025e-08
