t,He,O,C,N
180.301774085957,0.03662605397835968,0.0003542494429901001,3.062077261153522e-05,0.00048697981224057294
181.97008586099844,0.03663178700389637,0.0003543326055457466,3.066619273441508e-05,0.00048704333208129946
183.65383433483476,0.03663749954501643,0.00035441550956192696,3.071155733918808e-05,0.00048710655723589643
185.35316234148124,0.036643191520067425,0.0003544981535304089,3.0756865157546944e-05,0.0004871694873799387
187.06821403658017,0.036648862849759364,0.0003545805359761853,3.0802114934444104e-05,0.00048723212221686454
188.79913490962946,0.03665451345718932,0.0003546626554578996,3.0847305428446516e-05,0.0004872944614781297
190.54607179632484,0.03666014326786328,0.00035474451056822934,3.089243541207002e-05,0.00048735650492332986
192.30917289101595,0.03666575220971505,0.0003548260999342294,3.0937503672093574e-05,0.0004874182523402902
194.08858775927794,0.03667134021312253,0.0003549074222176361,3.098250900985383e-05,0.0004874797035451244
195.8844673505991,0.03667690721092127,0.0003549884761151328,3.1027450241520505e-05,0.00048754085838226393
197.6969640111862,0.036682453138415554,0.0003550692603585793,3.107232619835307e-05,0.00048760171672445956
199.52623149688807,0.03668797793338697,0.00035514977371520516,3.1117135726939074e-05,0.00048766227847275574
201.37242498623894,0.03669348153610069,0.0003552300149877688,3.116187768941474e-05,0.0004877225435564384
203.23570109362208,0.0366989638893094,0.0003553099830146839,3.1206550963668195e-05,0.0004877825119329585
205.11621788255647,0.03670442493825509,0.0003553896766701134,3.125115444352578e-05,0.00048784218358783173
207.01413487910415,0.03670986463066876,0.0003554690948640324,3.129568703892199e-05,0.0004879015585345155
208.92961308540387,0.03671528291676809,0.0003555482365422628,3.134014767605337e-05,0.00048796063681426474
210.86281499332887,0.036720679749253124,0.00035562710068647735,3.1384535297517056e-05,0.00048801941849596647
212.81390459827114,0.03672605508330025,0.00035570568631417866,3.14288488624341e-05,0.00048807790367595607
214.7830474130533,0.03673140887655426,0.0003557839924786498,3.1473087346558346e-05,0.00048813609247781394
216.7704104819694,0.03673674108911878,0.00035586201826888123,3.1517249742371094e-05,0.00048819398505214504
218.77616239495518,0.03674205168354514,0.00035593976280947313,3.156133505916214e-05,0.00048825158157634284
220.80047330188992,0.03674734062481964,0.0003560172252605144,3.1605342323097494e-05,0.0004883088822543358
222.8435149270303,0.036752607880349314,0.0003560944048174398,3.1649270577274394e-05,0.000488365887316321
224.90546058357805,0.036757853419946494,0.0003561713007108665,3.169311888176384e-05,0.0004884225970184825
226.98648518838212,0.03676307721581177,0.00035624791220640977,3.173688631364132e-05,0.0004884790116426978
229.08676527677724,0.036768279242515974,0.00035632423860448007,3.1780571967005914e-05,0.0004885351314962316
231.20647901755942,0.03677345947698081,0.00035640027924006205,3.182417495298838e-05,0.0004885909569114185
233.3458062281002,0.036778617898458404,0.0003564760334824763,3.186769439974854e-05,0.0004886464882453349
235.5049283896009,0.036783754488509846,0.000356551500735124,3.191112945246233e-05,0.0004887017258794608
237.6840286624876,0.036788869230982686,0.0003566266804352175,3.1954479273299134e-05,0.0004887566702193339
239.88329190194898,0.03679396211198753,0.00035670157205349546,3.1997743041389416e-05,0.0004888113216941933
242.10290467361776,0.03679903311987375,0.0003567761750939237,3.204091995278349e-05,0.0004888656807566179
244.34305526939713,0.03680408224520439,0.00035685048909338426,3.208400922040141e-05,0.0004889197478821551
246.60393372343387,0.0368091094807303,0.0003569245136213518,3.2127010073974606e-05,0.0004889735235689459
248.88573182823905,0.036814114821363556,0.00035699824827955796,3.216992175997947e-05,0.0004890270083373423
251.18864315095797,0.03681909826415027,0.00035707169270164597,3.221274354156339e-05,0.0004890802027295205
253.51286304979072,0.03682405980824272,0.0003571448465528151,3.225547469846351e-05,0.0004891331073090886
255.85858869056452,0.03682899945487104,0.00035721770952945505,3.2298114526918495e-05,0.000489185722660692
258.22601906345955,0.03683391720731424,0.00035729028135877326,3.234066233957377e-05,0.0004892380493896134
260.6153549998895,0.036838813070870925,0.00035736256179841254,3.238311746538043e-05,0.0004892900881213711
263.02679918953817,0.0368436870528295,0.00035743455063606307,3.242547924948828e-05,0.000489341839501314
265.4605561975539,0.03684853916243801,0.00035750624768906636,3.246774705313314e-05,0.0004893933041942152
267.91683248190316,0.036853369410873686,0.0003575776528040144,3.250992025351888e-05,0.0004894444828838645
270.3958364108843,0.03685817781121218,0.00035764876585634174,3.255199824369439e-05,0.0004894953762726578
272.89777828080406,0.03686296437839642,0.00035771958674991465,3.259398043242577e-05,0.0004895459850811877
275.4228703338166,0.03686772912920554,0.0003577901154166136,3.2635866244064084e-05,0.0004895963100478335
277.97132677592884,0.036872472082223225,0.0003578603518159136,3.26776551184089e-05,0.0004896463519283499
280.54336379517133,0.03687719325780628,0.00035793029593446043,3.2719346510567835e-05,0.0004896961114954581
283.1391995799379,0.03688189267805281,0.0003579999477856439,3.2760939890812496e-05,0.0004897455895384363
285.75905433749466,0.03688657036677044,0.0003580693074091684,3.28024347444309e-05,0.0004897947868627112
288.40315031266056,0.03689122634944446,0.00035813837487062194,3.284383057157678e-05,0.0004898437042894516
291.0717118066605,0.03689586065320585,0.0003582071502610437,3.288512688711581e-05,0.0004898923426551636
293.76496519615307,0.03690047330679948,0.00035827563369648897,3.2926323220469245e-05,0.0004899407028112868
296.4831389524342,0.0369050643405521,0.0003583438253175953,3.296741911545487e-05,0.0004899887856237941
299.2264636608189,0.03690963378634058,0.00035841172528914655,3.3008414130125795e-05,0.0004900365919727928
301.9951720402016,0.03691418167756006,0.0003584793337996372,3.304930783660701e-05,0.0004900841227521294
304.7894989627983,0.03691870804909232,0.0003585466510608379,3.309009982093015e-05,0.0004901313788689958
307.6096814740708,0.03692321293727417,0.0003586136773073597,3.3130789682866417e-05,0.0004901783612435405
310.45595881283555,0.03692769637986599,0.0003586804127962208,3.3171377035758075e-05,0.0004902250708084819
313.32857243155854,0.03693215841602043,0.00035874685780641386,3.321186150634854e-05,0.0004902715085087248
316.22776601683796,0.036936599086251326,0.00035881301263847396,3.3252242734611267e-05,0.0004903176753009825
319.15378551007615,0.036941018432402675,0.00035887887761405,3.329252037357762e-05,0.0004903635721533997
322.10687912834345,0.036945416497617976,0.0003589444530754758,3.3332694089163916e-05,0.0004904092000451819
325.0872973854344,0.03694979332630963,0.0003590097393853455,3.3372763559997685e-05,0.0004904545599662285
328.09529311311906,0.036954148964128665,0.0003590747369260898,3.341272847724339e-05,0.0004904996529167683
331.1311214825911,0.03695848345793469,0.0003591394460995556,3.3452588544427716e-05,0.0004905444799070018
334.19504002611427,0.036962796855766075,0.0003592038673265881,3.349234347726461e-05,0.0004905890419567465
337.2873086588689,0.03696708920681045,0.00035926800104661607,3.353199300348002e-05,0.000490633340095087
340.4081897010009,0.036971360561375434,0.0003593318477172406,3.35715368626367e-05,0.0004906773753600301
343.55794789987465,0.036975610970859635,0.0003593954078138257,3.3610974805959076e-05,0.0004907211487981632
346.73685045253166,0.03697984048772405,0.00035945868182909487,3.3650306596158236e-05,0.0004907646614643208
349.94516702835733,0.03698404916546366,0.000359521670272729,3.368953200725723e-05,0.0004908079144212512
353.18316979195697,0.036988237058579405,0.00035958437367096925,3.37286508244168e-05,0.0004908509087392925
356.45113342624427,0.03699240422255047,0.0003596467925662235,3.3767662843761545e-05,0.0004908936454960504
359.74933515574236,0.03699655071380687,0.0003597089275166769,3.3806567872206664e-05,0.0004909361257760829
363.0780547701014,0.0370006765897024,0.0003597707790959063,3.384536572728543e-05,0.0004909783506705889
366.43757464783334,0.037004781908487945,0.0003598323478924994,3.3884056236977324e-05,0.0004910203212771026
369.8281797802663,0.03700886672928508,0.00035989363450967757,3.3922639239537075e-05,0.0004910620386991923
373.2501577957206,0.03701293111206005,0.0003599546395649234,3.3961114583324554e-05,0.0004911035040461655
376.70379898390894,0.037016975117598154,0.00036001536368961286,3.399948212663565e-05,0.0004911447184327775
380.1893963205613,0.037020998807478375,0.0003600758075286519,3.4037741737534227e-05,0.0004911856829789457
383.70724549227884,0.03702500224404847,0.0003601359717401173,3.407589329368514e-05,0.0004912263988094707
387.25764492161727,0.03702898549040041,0.00036019585699490245,3.411393668218841e-05,0.0004912668670537592
390.8408957924021,0.03703294861034612,0.0003602554639763681,3.4151871799414654e-05,0.0004913070888455552
394.4573020752785,0.03703689166839363,0.0003603147933799976,3.418969855084181e-05,0.0004913470653226743
398.1071705534973,0.037040814729723676,0.00036037384591305655,3.422741685089307e-05,0.0004913867976267444
401.79081084894,0.03704471786016648,0.0003604326222942578,3.426502662277628e-05,0.0004914262869029499
405.5085354483839,0.03704860112617909,0.00036049112325343133,3.43025277983248e-05,0.0004914655342997824
409.26065973001096,0.037052464594823,0.0003605493495311984,3.4339920317839614e-05,0.0004915045409687966
413.04750199016144,0.03705630833374212,0.0003606073018786513,3.437720412993313e-05,0.0004915433080643689
416.8693834703355,0.03706013241114119,0.00036066498105703716,3.441437919137441e-05,0.0004915818367434637
420.7266283844442,0.03706393689576452,0.0003607223878374476,3.445144546693596e-05,0.0004916201281654035
424.619563946313,0.03706772185687506,0.0003607795230005126,3.4488402929242054e-05,0.0004916581834916431
428.54852039743963,0.03707148736423394,0.0003608363873360992,3.452525155861882e-05,0.0004916960038855499
432.5138310350088,0.03707523348808029,0.00036089298164301576,3.456199134294573e-05,0.0004917335905121883
436.5158322401661,0.03707896029911143,0.00036094930672872033,3.4598622277508984e-05,0.0004917709445381094
440.55486350655343,0.0370826678684635,0.0003610053634090346,3.463514436485633e-05,0.0004918080671311448
444.6312674691088,0.03708635626769235,0.0003610611525078616,3.4671557614653806e-05,0.0004918449594602054
448.7453899331323,0.037090025568754834,0.0003611166748569101,3.4707862043543975e-05,0.0004918816226950846
452.8975799036209,0.037093675843990516,0.0003611719312954214,3.4744057675006045e-05,0.0004919180580062667
457.0881896148752,0.03709730716610361,0.0003612269226699034,3.4780144539217735e-05,0.0004919542665647388
461.31757456037957,0.03710091960814542,0.00036128164983386784,3.4816122672919e-05,0.0004919902495418085
465.5860935229591,0.03710451324349712,0.00036133611364757494,3.485199211927866e-05,0.0004920260081089265
469.8941086052156,0.03710808814585337,0.00036139031497778784,3.4887752927766426e-05,0.0004920615434375167
474.2419852602448,0.03711164438920744,0.00036144425469755226,3.4923405154039906e-05,0.0004920968566988246
478.6300923226385,0.03711518204784108,0.0003614979336860442,3.4958948859876406e-05,0.0004921319490638115
483.05880203977284,0.03711870119632733,0.00036155135282861674,3.49943841132353e-05,0.0004921668217031789
487.5284901033865,0.03712220190956911,0.0003616045130173896,3.5029710988681835e-05,0.0004922014757877456
492.0395356814511,0.037125684262929816,0.00036165741515323604,3.506492956874579e-05,0.0004922359124897336
496.59232145033627,0.03712914833258599,0.0003617100601511505,3.5100039947547046e-05,0.0004922701329862398
501.18723362727246,0.037132594196383144,0.00036176244895327767,3.513504223957443e-05,0.0004923041384676553
505.82466200311427,0.03713602193576427,0.00036181458255827957,3.516993659948226e-05,0.0004923379301566123
510.50499997540646,0.037139431639852644,0.00036186646208354414,3.5204723264091254e-05,0.0004923715093480476
515.2286445817567,0.037142823413624564,0.000361918088889768,3.5239402636675526e-05,0.000492404877489287
519.9959965335162,0.03714619739343344,0.00036196946481772973,3.527397544751989e-05,0.0004924380363319557
524.8074602497728,0.03714955377507431,0.00036202059261655604,3.5308443045035346e-05,0.0004924709882062045
529.6634438916581,0.0371528928621838,0.0003620714766827187,3.5342807899373684e-05,0.0004925037364929387
534.5643593969719,0.03715621514604022,0.00036212212427916453,3.537707443544125e-05,0.0004925362864012174
539.5106225151279,0.037159521431592075,0.00036217254746182643,3.5411250352876203e-05,0.0004925686461940531
544.5026528424214,0.037162813028442945,0.00036222276600087454,3.5445348633320696e-05,0.0004926008290429304
549.5408738576248,0.03716609202900194,0.00036227281163795234,3.547939047445201e-05,0.000492632855724061
554.625712957911,0.037169361698352305,0.0003623227340573326,3.5513409418186044e-05,0.0004926647583907189
559.7576014951104,0.03717262700080373,0.0003623726089562185,3.554745694872394e-05,0.0004926965856583296
564.9369748123029,0.03717589528583055,0.000362422548565841,3.55816098165113e-05,0.0004927284092152331
570.1642722807478,0.037179177150614036,0.00036247271489208034,3.5615979290459465e-05,0.0004927603321171644
575.4399373371573,0.03718248748749515,0.0003625233358087334,3.5650722450109054e-05,0.0004927924988357326
580.7644175213123,0.037185846712536524,0.0003625747239516526,3.568605550353629e-05,0.0004928251070131467
586.1381645140291,0.037189282156799626,0.0003626272981384647,3.572226896251617e-05,0.0004928584207342277
591.5616341754743,0.03719282958600408,0.0003626816067938032,3.5759744335295176e-05,0.0004928927849736998
597.0352865838372,0.037196534798410945,0.00036273835261619285,3.579897182441731e-05,0.000492928640726027
602.5595860743581,0.03720045523665418,0.0003627984175043853,3.584056835932831e-05,0.000492966540192103
608.1350012787183,0.03720466153836836,0.00036286288659163245,3.588529516757457e-05,0.0004930071612965399
613.7620051647946,0.03720923894409585,0.00036293307013575,3.5934074008499726e-05,0.0004930513207530928
619.4410750767818,0.03721428847995029,0.0003630105219941028,3.598800116939591e-05,0.0004930999848916655
625.1726927756862,0.037219927837191795,0.00036309705348112176,3.604835836067656e-05,0.0004931542775110391
630.9573444801937,0.03722629188100848,0.0003631947415584829,3.611661974258005e-05,0.0004932154841242719
636.7955209079162,0.037233532735666854,0.0003633059305337045,3.619445446447365e-05,0.0004932850521111404
642.6877173170201,0.03724181941165349,0.00036343322672441005,3.628372428775634e-05,0.0004933645864727018
648.6344335482388,0.0372513369610792,0.0003635794858614881,3.638647608028357e-05,0.0004934558410832735
654.6361740672747,0.03726228516894084,0.0003637477933317082,3.65049291982827e-05,0.0004935607055402069
660.6934480075957,0.037274876808367434,0.00036394143767645883,3.664145799513422e-05,0.0004936811879076285
666.8067692136219,0.03728933550641655,0.0003641638780481419,3.679856990092773e-05,0.0004938193938245449
672.9766562843175,0.037305893282305214,0.00036441870656343307,3.697887969074025e-05,0.0004939775025906839
679.2036326171843,0.03732478783145144,0.0003647096066720641,3.718508069479377e-05,0.0004941577409487505
685.4882264526614,0.03734625963600119,0.00036504030877517217,3.74199137952527e-05,0.0004943623553462474
691.8309709189363,0.037370548985583396,0.0003654145443777828,3.7686135101113874e-05,0.0004945935834836643
698.2324040771712,0.037397892991113346,0.00036583600004913385,3.798648319619099e-05,0.0004948536259413432
704.6930689671467,0.03742852267001724,0.0003663082723992859,3.8323646819874285e-05,0.0004951446186294248
711.2135136533288,0.0374626601738974,0.00036683482517016556,3.8700233772228936e-05,0.0004954686067301959
717.7942912713615,0.03750051622010437,0.00036741894939458936,3.911874174126156e-05,0.0004958275207067945
724.4359600749899,0.037542287777659854,0.00036806372740910356,3.9581531638442314e-05,0.0004962231548437151
731.1390834834173,0.03758815604618544,0.00036877200132641116,4.009080390629796e-05,0.0004966571486696728
737.9042301291007,0.03763828475457347,0.00036954634639054814,4.064857813597998e-05,0.0004971309714981864
744.7319739059889,0.03769281879462852,0.0003703890494611616,4.1256676209151796e-05,0.0004976459102108565
751.6228940182053,0.03775188319424335,0.0003713020927089459,4.191670906222718e-05,0.0004982030603067793
758.5775750291835,0.03781558242516951,0.00037228714245746825,4.263006706565179e-05,0.0004988033201517665
765.5966069112561,0.03788400003230854,0.00037334554298053735,4.339791391912094e-05,0.0004994473882848801
772.6805850957021,0.03795719856479201,0.00037447831496068327,4.422118388686228e-05,0.0005001357635781559
779.8301105232586,0.038035219783959816,0.0003756861582336353,4.5100582135935626e-05,0.0005008687479983175
787.0457896950985,0.03811808511963771,0.00037696945838523575,4.603658789468638e-05,0.0005016464516862286
794.3282347242813,0.03820579634375605,0.0003783282967295195,4.7029460117192136e-05,0.0005024688000496877
801.678063387679,0.038298336429201885,0.000379762463177629,4.80792453214767e-05,0.000503335542556531
809.0958991783822,0.03839567056169599,0.00038127147150438206,4.91857872628523e-05,0.0005042462629162579
816.5823713585922,0.038497747273260025,0.00038285457653002795,5.034873810724824e-05,0.0005052003903478141
824.1381150130021,0.038604499667315384,0.0003845107927563794,5.156757078100653e-05,0.0005061972116470737
831.7637711026708,0.03871584670746661,0.0003862389140265422,5.284159219162326e-05,0.0005072358837883455
839.4599865193973,0.03883169454441605,0.0003880375338135249,5.416995703665045e-05,0.000508315446818403
847.2274141405964,0.03895193785809487,0.00038990506578298335,5.555168194395656e-05,0.0005094348368278042
855.0667128846832,0.03907646119485999,0.00039183976431741264,5.698565971446531e-05,0.0005105928988115011
862.9785477669702,0.0392051402823972,0.0003938397447316867,5.847067346723682e-05,0.0005117883992579907
870.9635899560806,0.03933784330770807,0.000395903002951727,6.000541051539615e-05,0.00051302003833281
879.0225168308842,0.03947443214617668,0.00039802743446825214,6.1588475829217e-05,0.0005142864615474071
887.1560120379609,0.03961476353216852,0.00040021085241530926,6.32184049690667e-05,0.0005155862708279472
895.3647655495937,0.039758690163872186,0.00040245100465807835,6.489367639550255e-05,0.0005169180349201216
903.6494737223014,0.039906061737137,0.00040474558980596825,6.661272308630611e-05,0.0005182802990853732
912.0108393559096,0.04005672590487591,0.0004070922720951137,6.837394341048868e-05,0.0005196715940610372
920.4495717531712,0.040210529160190564,0.00040948869510900205,7.017571122723664e-05,0.0005210904442717579
928.9663867799363,0.04036731764274143,0.0004119324943271828,7.201638519339972e-05,0.0005225353752922265
937.5620069258802,0.040526937869038264,0.0004144213085099727,7.389431727652857e-05,0.0005240049205718974
946.237161365793,0.04068923738828002,0.000416952789941988,7.580786048175759e-05,0.0005254976274410636
954.992586021436,0.04085406536614412,0.00041952461356942905,7.775537581014821e-05,0.0005270120624246141
963.8290236239706,0.041021273099530124,0.0004221344850755915,7.973523847362443e-05,0.0005285468158951808
972.747223776965,0.04119071446572011,0.00042478014794634336,8.174584339752021e-05,0.0005301005061013619
981.7479430199844,0.04136224630974553,0.00042745938958256303,8.378561004619886e-05,0.0005316717826094661
990.8319448927675,0.04153572877396538,0.0004301700465200469,8.585298661037551e-05,0.0005332593291989248
1000.0,0.04171102557397908,0.00043291000881940994,8.794645359684235e-05,0.0005348618662523338
1009.2528860766844,0.041888004225035476,0.0004356772236892602,9.006452686242909e-05,0.0005364781526811486
1018.5913880541169,0.042066536223070126,0.00043846969840563837,9.220576013437266e-05,0.000538106987427509
1028.0162981264734,0.04224649718441976,0.00044128550258957475,9.436874705895868e-05,0.0005397472105816357
1037.5284158180127,0.042427766948136596,0.0004441227699027955,9.655212281945776e-05,0.0005413977041528153
1047.1285480508996,0.0426102296446653,0.000446979699219268,9.875456536311697e-05,0.0005430573925302771
1056.8175092136585,0.04279377373446178,0.00044985455532754173,0.0001009747962753816,0.0005447252426683463
1066.596121230258,0.042978292019931454,0.0004527456692158244,0.0001032115813376963,0.00054640026402819
1076.465213629835,0.043163681633852896,0.0004556514379885468,0.00010546373080323797,0.0005480815083063306
1086.4256236170656,0.043349844007234635,0.00045857032445987314,0.00010773009942282956,0.0005497680689779148
1096.4781961431852,0.04353668481933434,0.0004615008564662982,0.00011000958625112261,0.0005514590806805564
1106.6237839776663,0.0437241139323522,0.0004644416259371694,0.00011230113426096021,0.0005531537184624282
1116.863247780561,0.04391204531309873,0.0004673912877587463,0.0001146037297916743,0.000554851196916197
1127.1974561755105,0.04410039694373229,0.0004703485584642808,0.00011691640185496034,0.0005565507692184068
1137.627285823431,0.044289090723465194,0.0004733122147795992,0.00011923822131992926,0.0005582517260920003
1148.1536214968828,0.0444780523629516,0.0004762810920508171,0.00012156829999697591,0.0005599533947078766
1158.7773561551262,0.04466721127289402,0.0004792540825781204,0.0001239057896382389,0.0005616551375396913
1169.4993910198712,0.044856500448241424,0.00048223013387701895,0.00012624988087066465,0.0005633563511845244
1180.3206356517298,0.045045856349198485,0.00048520824688612406,0.00012859980207603487,0.0005650564651605845
1191.242008027375,0.045235218780123605,0.0004881874741383125,0.00013095481823077306,0.0005667549406917626
1202.2644346174131,0.04542453076726272,0.0004911669179101252,0.00013331422971691234,0.0005684512694876129
1213.3888504649774,0.04561373843614603,0.0004941457283623966,0.00013567737111428208,0.0005701449725262024
1224.6161992650489,0.04580279088936506,0.0004971231016834137,0.0001380436099827529,0.0005718355988462399
1235.9474334445108,0.04599164008534812,0.0005000982782443655,0.00014041234564226386,0.0005735227243539628
1247.3835142429432,0.04618024071866208,0.0005030705407754457,0.00014278300795733686,0.0005752059506494144
1258.9254117941675,0.046368550102286646,0.0005060392125697019,0.00014515505613185928,0.0005768849038759884
1270.5741052085418,0.046556528052234765,0.0005090036557205995,0.00014752797751907664,0.0005785592335964376
1282.3305826560218,0.046744136774826944,0.0005119632693982378,0.00014990128645098376,0.0005802286116979405
1294.1958414499863,0.04693134075686933,0.0005149174881682589,0.00015227452309062237,0.0005818927313282827
1306.1708881318418,0.047118106658933345,0.0005178657803566716,0.00015464725231018614,0.0005835513058647335
1318.2567385564075,0.04730440321188901,0.0005208076464631043,0.00015701906259729093,0.0005852040679167849
1330.4544179780914,0.04749020111680412,0.0005237426176243663,0.00015938956499128836,0.0005868507683635515
1342.7649611378642,0.04767547294828555,0.0005266702541296444,0.0001617583920510713,0.000588491175426312
1355.1894123510365,0.04786019306130891,0.0005295901439881787,0.00016412519685544676,0.0005901250737763981
1367.7288255958495,0.04804433750155559,0.0005325019015498401,0.00016648965203682002,0.0005917522636784011
1380.3842646028852,0.04822788391925361,0.0005354051661786695,0.00016885144884864675,0.0005933725601684572
1393.1568029453035,0.04841081148649894,0.0005382996009791302,0.00017121029626685825,0.0005949857922672087
1406.0475241299143,0.04859310081801724,0.0005411848915745538,0.00017356592012525096,0.0005965918022268887
1419.0575216890927,0.048774733895311985,0.0005440607449370439,0.00017591806228464292,0.0005981904448118571
1432.187899273544,0.048955693994133374,0.0005469268882679066,0.00017826647983544352,0.0005997815866118207
1445.439770745928,0.049135965615192775,0.0005497830679275292,0.0001806109443331497,0.0006013651053868852
1458.814260275349,0.049315534418039486,0.0005526290484134987,0.0001829512410661674,0.0006029408894435321
1472.3125024327194,0.04949438715801114,0.0005554646113856517,0.0001852871683552682,0.000604508837040559
1485.9356422870076,0.04967251162616361,0.0005582895547366747,0.00018761853688391335,0.0006060688558239906
1499.684835502374,0.049849896592083484,0.0005611036917068065,0.0001899451690586186,0.0006076208622899452
1513.5612484362086,0.050026531749483474,0.0005639068500411614,0.00019226689839848665,0.0006091647812744236
1527.5660582380733,0.05020240766447992,0.000566698871188163,0.00019458356895299864,0.0006107005454689868
1541.70045294956,0.05037751572645075,0.0005694796095375637,0.00019689503474713273,0.0006122280949612859
1555.965631605075,0.050551848101372594,0.0005722489316965225,0.0001992011592528607,0.0006137473767994204
1570.3628043335532,0.05072539768753627,0.0005750067158022249,0.0002015018148860658,0.0006152583445791066
1584.893192461114,0.050898158073541123,0.000577752850869536,0.00020379688252792515,0.0006167609580526638
1599.5580286146694,0.05107012349847018,0.0005804872361722085,0.00020608625106980152,0.0006182551827588385
1614.3585568264868,0.05124128881415021,0.0005832097806561838,0.00020836981698070102,0.0006197409896725153
1629.296032639723,0.05141164944940291,0.0005859204023835693,0.0002106474838963639,0.0006212183548733855
1644.3717232149324,0.05158120137619572,0.0005886190280058939,0.0002129191622290748,0.0006226872592326739
1659.5869074375614,0.05174994107760382,0.0005913055922652998,0.0002151847687972953,0.0006241476881170533
1674.9428760264382,0.051917865517496976,0.0005939800375223528,0.00021744422647424478,0.0006255996311089015
1690.440931643265,0.05208497211186853,0.0005966423133092066,0.00021969746385457824,0.000627043081742093
1706.0823890031243,0.052251258701725936,0.0005992923759068961,0.0002219444149383349,0.0006284780372525403
1721.8685749860078,0.05241672352746593,0.0006019301879455759,0.00022418501883135616,0.0006299044983427374
1737.8008287493763,0.05258136520465975,0.0006045557180265704,0.0002264192194613986,0.0006313224689595832
1753.880501841762,0.05274518270117736,0.0006071689403651397,0.00022864696530919572,0.0006327319560847949
1770.108958317422,0.05290817531558197,0.0006097698344529163,0.00023086820915374588,0.0006341329695372534
1786.4875748520517,0.053070342656729656,0.0006123583847390047,0.00023308290783113534,0.0006355255217866467
1803.0177408595698,0.05323168462451119,0.0006149345803287838,0.00023529102200622946,0.000636909627777812
1819.7008586099844,0.05339220139167627,0.0006174984146994918,0.00023749251595659262,0.0006382853047651987
1836.5383433483473,0.05355189338668311,0.0006200498854317159,0.00023968735736802554,0.0006396525721569087
1853.5316234148124,0.05371076127751871,0.0006225889939559453,0.0002418755171411313,0.0006410114513677894
1870.6821403658016,0.05386880595643789,0.0006251157453133926,0.00024405696920835077,0.0006423619656810869
1887.9913490962945,0.05402602852557185,0.000627630147930318,0.0002462316903609299,0.0006437041401181848
1905.4607179632483,0.05418243028335875,0.0006301322134051329,0.00024839966008530695,0.0006450380013159836
1923.0917289101594,0.054338012711752114,0.0006326222881501773,0.00025056119225101573,0.0006463629137263267
1940.8858775927793,0.05449277746416404,0.0006351014421773818,0.0002527173239395069,0.0006476768015573299
1958.8446735059908,0.05464672635410317,0.0006375703976547708,0.0002548687440410198,0.0006489782912010835
1976.969640111862,0.05479986134446893,0.0006400291399686706,0.0002570154043545413,0.0006502674886764446
1995.262314968881,0.05495218453746577,0.0006424776571947655,0.0002591572590941534,0.000651544500279167
2013.7242498623896,0.05510369816510286,0.0006449159399517835,0.00026129426477569824,0.0006528094324904213
2032.3570109362229,0.05525440458024661,0.0006473439812631082,0.00026342638010920435,0.0006540623918917851
2051.1621788255666,0.05540430624819503,0.0006497617764258961,0.00026555356589678134,0.0006553034850863026
2070.1413487910436,0.05555340573874474,0.0006521693228872961,0.0002676757849357083,0.0006565328186252334
2089.2961308540407,0.05570170571872259,0.0006545666201273885,0.00026979300192645194,0.0006577504989401352
2108.628149933291,0.05584920894495605,0.000656953669548485,0.00027190518338536225,0.0006589566322799456
2128.1390459827135,0.055995918257657123,0.0006593304743704382,0.0002740122975618078,0.0006601513246527468
2147.8304741305333,0.05614183657419654,0.0006616970395316448,0.00027611431435952126,0.0006613346817719193
2167.704104819694,0.05628696688324594,0.000664053371595423,0.00027821120526194096,0.0006625068090064037
2187.761623949552,0.05643131223926707,0.0006663994786614794,0.0002803029432613384,0.0006636678113348109
2208.004733018899,0.05657487575732814,0.000668735370282183,0.00028238950279154036,0.0006648177933031352
2228.435149270303,0.056717660608228554,0.0006710610573833839,0.0002844708596640553,0.0006659568589858369
2249.0546058357804,0.05685967001391447,0.0006733765521895308,0.0002865469910074298,0.0006670851119500832
2269.8648518838213,0.05700090724316825,0.0006756818681528465,0.0002886178752096651,0.000668202655222937
2290.8676527677726,0.05714137560755625,0.0006779770198863436,0.0002906834918635352,0.0006693095912613085
2312.064790175594,0.05728107845761981,0.0006802620231004647,0.0002927438217146542,0.000670406021924488
2333.458062281002,0.05741991005406146,0.0006825368945431502,0.0002947992026605342,0.0006714920484490905
2355.049283896009,0.057557686005875394,0.0006848016519431432,0.0002968502329852266,0.0006725677714262578
2376.840286624876,0.057694336449168646,0.0006870563139563538,0.0002988971416174523,0.0006736332907809668
2398.83291901949,0.057829875476211275,0.000689300900115113,0.0003009398850940154,0.0006746887057533065
2421.0290467361774,0.057964316952077065,0.0006915354307801567,0.0003029784214507612,0.0006757341148815936
2443.430552693971,0.058097674517312806,0.0006937599270951888,0.000305012710174351,0.0006767696159872053
2466.0393372343387,0.058229961590690334,0.0006959744109438798,0.00030704271215599655,0.0006777953061610124
2488.85731828239,0.05836119137203042,0.0006981789049091674,0.00030906838964706246,0.000678811281751309
2511.88643150958,0.0584913768450879,0.000700373432234731,0.000311089706216452,0.0006798176383531346
2535.128630497907,0.05862053078048868,0.0007025580167885185,0.0003131066267096918,0.0006808144707988965
2558.585886905645,0.058748665738709925,0.0007047326830282132,0.00031511911720963836,0.0006818018731502044
2582.260190634596,0.05887579407309525,0.0007068974559685319,0.00031712714499873177,0.0006827799386908332
2606.153549998895,0.05900192793289757,0.0007090523611502544,0.0003191306785227241,0.0006837487599207363
