t,AGB,SNII,Winds,tot_AGB,tot_SNII,tot_winds
11115238.61460459,0.0,6.167446358537635e-09,6.917945189712184e-10,0.0,0.052143220503963396,0.13382121264552266
11188129.646752603,0.0,6.13411733463447e-09,6.773419106805341e-10,0.0,0.05233125185160238,0.13387111152927703
11261498.680565858,0.0,6.1009684215490585e-09,6.631930830056686e-10,0.0,0.05251949564415488,0.13392028840791684
11335348.850663094,0.0,6.067998645966001e-09,6.493416507557412e-10,0.0,0.052707952121649276,0.13396875386459026
11409683.312219027,0.0,6.035207039815426e-09,6.357813629507633e-10,0.0,0.05289662152438493,0.13401651832821876
11484505.241099335,0.0,6.002592640273588e-09,6.225061000006144e-10,0.0,0.053085504092932945,0.13406359207575072
11559817.833996154,0.0,5.970154489702451e-09,6.095098709433831e-10,0.0,0.05327460006813598,0.13410998523438175
11635624.308564847,0.0,5.9378916356569266e-09,5.967868107416838e-10,0.0,0.05346390969110904,0.13415570778374297
11711927.903561283,0.0,5.9058031308242165e-09,5.843311776358718e-10,0.0,0.053653433203239335,0.13420076955805704
11788731.878980398,0.0,5.873888033020533e-09,5.721373505528266e-10,0.0,0.05384317084618699,0.13424518024826304
11866039.516195312,0.0,5.842145405151044e-09,5.601998265692582e-10,0.0,0.05403312286188507,0.13428894940411
11943854.118097592,0.0,5.8105743151818784e-09,5.485132184282939e-10,0.0,0.05422328949253996,0.13433208643622016
12022179.009238413,0.0,5.77917383611657e-09,5.37072252108269e-10,0.0,0.05441367098063174,0.13437460061812206
12101017.535970546,0.0,5.747943045975351e-09,5.258717644426336e-10,0.0,0.054604267568914525,0.13441650108825387
12180373.066591261,0.0,5.716881027748744e-09,5.149067007898901e-10,0.0,0.0547950795004165,0.13445779685193743
12260248.991486399,0.0,5.685986869397144e-09,5.0417211275247e-10,0.0,0.054986107018440714,0.1344984967833238
12340648.723275024,0.0,5.6552596637933815e-09,4.936631559436134e-10,0.0,0.05517735036656483,0.13453860962730999
12421575.696955433,0.0,5.624698508728225e-09,4.833750878011282e-10,0.0,0.05536880978864194,0.13457814400142812
12503033.370051699,0.0,5.59430250685485e-09,4.73303265447158e-10,0.0,0.05556048552880045,0.13461710839770671
